"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00293431","1950-06","35.6","-108.76667","2055.9","GAMERCO, NM US","30.8","0","30.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","30",",0","4",",0","-0.6",",0,08,+","0",",,0,30,+","0",",,0,30,+","3.3",",,0,06,","34.4",",0,29,+","","","3453.5","0","37.8",",0","5.3",",,,0","0",",,,0","18.10",",0","29.03",",,,0","7.17",",,,0"
"USC00293431","1950-07","35.6","-108.76667","2055.9","GAMERCO, NM US","104.3","0","73.5",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","10.0",",0,22,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,07,","33.9",",0,02,+","","","0.8","0","0.8",",0","39.9",",,,0","0",",,,0","20.68",",0","29.31",",,,0","12.05",",,,0"
"USC00293431","1950-08","35.6","-108.76667","2055.9","GAMERCO, NM US","145.5","0","41.2",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","5.0",",0,29,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,02,","32.8",",0,31,","","","3.6","0","2.8",",0","5.2",",,,0","0",",,,0","19.57",",0","30.06",",,,0","9.08",",,,0"
"USC00293431","1950-09","35.6","-108.76667","2055.9","GAMERCO, NM US","148.3","0","2.8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","1.7",",0,25,+","0",",,0,30,+","0",",,0,30,+","10.2",",,0,21,","32.2",",0,01,","","","108.5","0","104.9",",0","21.9",",,,0","0",",,,0","14.93",",0","24.33",",,,0","5.53",",,,0"
"USC00293431","1950-10","35.6","-108.76667","2055.9","GAMERCO, NM US","148.3","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","28",",0","0",",0","-1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","28.3",",0,12,","","","269.3","0","160.8",",0","0.0",",,,0","0",",,,0","13.15",",0","24.16",",,,0","2.14",",,,0"
"USC00293431","1950-11","35.6","-108.76667","2055.9","GAMERCO, NM US","148.3","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","1",",0","30",",0","0",",0","0",",0","0",",0","-19.4",",0,09,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,14,","20.6",",0,08,","","","680.7","0","411.4",",0","13.0",",,,0","0",",,,0","4.62",",0","15.07",",,,0","-5.83",",,,0"
"USC00293431","1950-12","35.6","-108.76667","2055.9","GAMERCO, NM US","148.3","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","-17.2",",0,24,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,04,","16.7",",0,11,","","","1227.9","0","547.2",",0","0.3",",,,0","0",",,,0","0.68",",0","11.65",",,,0","-10.28",",,,0"
"USC00293431","1951-01","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","","0.0",",0","4",",0","2",",0","0",",0","","","","","4",",0","31",",0","2",",0","0",",0","0",",0","-26.7",",0,31,","","","","","12.4",",,0,29,","15.6",",0,26,","","","1884.8","","656.9",",0","23.8",",,,0","","","-2.86",",0","6.28",",,,0","-11.99",",,,0"
"USC00293431","1951-02","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","","0.0",",0","6",",0","0",",0","0",",0","0","2,0","0",",0","1",",0","28",",0","2",",0","0",",0","0",",0","-27.8",",0,01,","0","2,,0,28,+","0",",,0,28,+","1.0",",,0,23,","16.7",",0,10,","","","2406.4","","521.6",",0","3.6",",,,0","0",",,,0","-0.30",",0","7.62",",,,0","-8.21",",,,0"
"USC00293431","1951-03","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","","0.0",",0","3",",0","1",",0","0",",0","","","0","3,0","0",",0","27",",0","2",",0","0",",0","0",",0","-16.1",",0,04,+","","","0","3,,0,31,+","4.3",",,0,01,","18.9",",0,26,","","","2903.2","","496.8",",0","6.4",",,,0","0","3,,,0","2.31",",0","11.04",",,,0","-6.43",",,,0"
"USC00293431","1951-04","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","3",",0","0",",0","-11.1",",0,11,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,29,","22.8",",0,24,","","","3231.5","","328.3",",0","19.6",",,,0","0",",,,0","7.39",",0","16.02",",,,0","-1.24",",,,0"
"USC00293431","1951-05","35.6","-108.76667","2055.9","GAMERCO, NM US","8.2","","8.2",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","22",",0","2",",0","-5.6",",0,02,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,14,","33.3",",0,27,","","","3419.8","","188.3",",0","7.2",",,,0","0",",,,0","12.52",",0","21.99",",,,0","3.05",",,,0"
