"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013958","1942-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","2.5","0","1.1",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","5",",0","0",",0","","","","","","","-3.9",",0,18,","0",",,0,28,+","0",",,0,28,+","12.4",",,0,14,","25.0",",0,05,","","","853.2","0","","","210.1",",0","","","","","","","","","","","","","","","36.5",",,,0","","","0",",,,0","10.87",",0","16.25",",,,0","5.49",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","23.6","0","21.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","1",",0","","","","","","","0.0",",0,03,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,01,","32.2",",0,13,","","","966.2","0","","","113.0",",0","","","","","","","","","","","","","","","13.2",",,,0","","","0",",,,0","15.37",",0","22.95",",,,0","7.78",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","87.9","0","64.3",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","","","6.1",",0,02,","0",",,0,30,+","0",",,0,30,+","57.4",",,0,07,","28.9",",0,26,+","","","993.5","0","","","27.3",",0","","","","","","","","","","","","","","","131.9",",,,0","","","0",",,,0","19.57",",0","25.01",",,,0","14.13",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","244.3","0","156.4",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","","","10.0",",0,15,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,07,","33.9",",0,29,","","","998.0","0","","","4.5",",0","","","","","","","","","","","","","","","64.0",",,,0","","","0",",,,0","23.23",",0","28.45",",,,0","18.01",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","530.2","0","285.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","","","","","17.8",",0,10,+","0",",,0,30,+","0",",,0,30,+","12.4",",,0,06,","38.3",",0,12,","","","998.0","0","","","0.0",",0","","","","","","","","","","","","","","","29.4",",,,0","","","0",",,,0","27.86",",0","34.39",",,,0","21.33",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","817.2","0","287.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","","","16.7",",0,24,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,05,","36.7",",0,21,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","62.4",",,,0","","","0",",,,0","27.59",",0","33.46",",,,0","21.73",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1122.2","0","305.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","","","20.0",",0,29,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,16,","36.7",",0,10,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","55.0",",,,0","","","0",",,,0","28.17",",0","33.78",",,,0","22.56",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1292.7","0","170.5",",0","7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","1","","5.0",",0,27,","0",",,0,30,+","0",",,0,30,+","66.0",",,0,07,","33.9",",0,19,+","","","10.0","0","","","10.0",",0","","","","","","","","","","","","","","","205.8",",,,0","","","0",",,,0","23.68",",0","29.33",",,,0","18.03",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1361.6","0","68.9",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","","","7.2",",0,26,","0",",,0,31,+","0",",,0,31,+","54.6",",,0,04,","30.6",",0,22,","","","26.3","0","","","16.3",",0","","","","","","","","","","","","","","","130.8",",,,0","","","0",",,,0","20.03",",0","25.74",",,,0","14.32",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1416.0","0","54.4",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","1","","0.6",",0,30,+","0",",,0,30,+","0",",,0,30,+","30.7",",,0,21,","29.4",",0,25,","","","116.8","0","","","90.5",",0","","","","","","","","","","","","","","","50.3",",,,0","","","0",",,,0","17.13",",0","23.18",",,,0","11.08",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1942-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1419.4","0","3.4",",0","7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","","","2","","-1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,21,","26.7",",0,26,","","","317.9","0","","","201.1",",0","","","","","","","","","","","","","","","38.8",",,,0","","","0",",,,0","11.95",",0","18.50",",,,0","5.41",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","0.8","0","0.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","1",",0","13",",0","0",",0","","","","","","","-10.6",",0,19,","0",",,0,31,+","0",",T,0,28,+","9.7",",,0,12,","28.9",",0,23,","","","587.5","0","","","269.6",",0","","","","","","","","","","","","","","","20.4",",,,0","","","0",",T,,0","9.66",",0","16.01",",,,0","3.32",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","5.5","0","4.7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","","","","","","","-0.6",",0,11,","0",",,0,28,+","0",",,0,28,+","7.4",",,0,21,","27.8",",0,05,","","","706.5","0","","","119.0",",0","","","","","","","","","","","","","","","11.5",",,,0","","","0",",,,0","14.25",",0","21.15",",,,0","7.35",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","18.9","0","13.4",",0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","","","","","1","","-7.8",",0,03,","0",",,0,31,+","0",",,0,31,+","64.0",",,0,24,","28.9",",0,15,","","","877.2","0","","","170.7",",0","","","","","","","","","","","","","","","64.6",",,,0","","","0",",,,0","13.26",",0","19.74",",,,0","6.78",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","121.8","0","102.9",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","3","","7.8",",0,20,","0",",,0,30,+","0",",,0,30,+","67.3",",,0,08,","31.7",",0,26,","","","885.8","0","","","8.6",",0","","","","","","","","","","","","","","","68.1",",,,0","","","0",",,,0","21.48",",0","27.52",",,,0","15.43",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","311.7","0","189.9",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","8","","12.2",",0,11,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,10,","33.3",",0,27,+","","","885.8","0","","","0.0",",0","","","","","","","","","","","","","","","136.6",",,,0","","","0",",,,0","24.46",",0","30.44",",,,0","18.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","580.0","0","268.3",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","","","5","","21.1",",0,26,+","0",",,0,30,+","0",",,0,30,+","7.9",",,0,12,","37.2",",0,28,","","","885.8","0","","","0.0",",0","","","","","","","","","","","","","","","32.4",",,,0","","","0",",,,0","27.28",",0","32.42",",,,0","22.13",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","902.8","0","322.8",",0","8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","8","","20.0",",0,01,","0",",,0,31,+","0",",,0,31,+","55.1",",,0,29,","38.9",",0,07,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","99.4",",,,0","","","0",",,,0","28.75",",0","34.44",",,,0","23.06",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1256.9","0","354.1",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","4","","21.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,31,","40.0",",0,17,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","23.4",",,,0","","","0",",,,0","29.75",",0","36.15",",,,0","23.36",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1452.0","0","195.1",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","13",",0","","","","","6","","12.8",",0,19,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,26,","36.7",",0,06,","","","4.7","0","","","4.7",",0","","","","","","","","","","","","","","","84.2",",,,0","","","0",",,,0","24.68",",0","30.43",",,,0","18.93",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1530.0","0","78.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","1","","4.4",",0,28,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,13,","30.0",",0,31,+","","","25.9","0","","","21.2",",0","","","","","","","","","","","","","","","8.3",",,,0","","","0",",,,0","20.17",",0","26.11",",,,0","14.22",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1540.3","0","10.3",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","","","","","1","","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,02,","28.9",",0,01,","","","174.9","0","","","149.0",",0","","","","","","","","","","","","","","","43.9",",,,0","","","0",",,,0","13.71",",0","20.22",",,,0","7.20",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1943-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1544.2","0","3.9",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","5",",0","0",",0","","","","","","","-6.7",",0,16,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,27,","27.8",",0,02,","","","450.7","0","","","275.8",",0","","","","","","","","","","","","","","","36.2",",,,0","","","0",",,,0","9.56",",0","15.15",",,,0","3.98",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","0.5","0","0.5",",0","10",",0","9",",0","2",",0","3",",0","2",",0","0",",0","11",",0","0",",0","5",",0","0",",0","","","","","2","","-7.2",",0,15,","102",",,0,14,","99",",,0,13,","53.3",",,0,01,","23.9",",0,26,","","","737.6","0","","","286.9",",0","","","","","","","","","","","","","","","137.0",",,,0","","","178",",,,0","9.10",",0","14.28",",,,0","3.91",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","8.0","0","7.5",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","","","","","6","","-3.3",",0,12,","0",",,0,29,+","0",",,0,29,+","37.8",",,0,25,","26.7",",0,25,","","","892.9","0","","","155.3",",0","","","","","","","","","","","","","","","98.8",",,,0","","","0",",,,0","13.24",",0","17.62",",,,0","8.85",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","24.1","0","16.1",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","","","","","6","","0.0",",0,20,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,22,","27.2",",0,26,","","","1020.8","0","","","127.9",",0","","","","","","","","","","","","","","","46.6",",,,0","","","0",",,,0","14.73",",0","20.37",",,,0","9.08",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","86.0","0","61.9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","4","","5.0",",0,04,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,29,","31.7",",0,26,+","","","1040.8","0","","","20.0",",0","","","","","","","","","","","","","","","8.5",",,,0","","","0",",,,0","19.73",",0","26.09",",,,0","13.36",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","209.1","0","123.1",",0","14",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","8","","8.3",",0,05,","0",",,0,31,+","0",",,0,31,+","80.3",",,0,01,","31.7",",0,23,","","","1047.5","0","","","6.7",",0","","","","","","","","","","","","","","","235.1",",,,0","","","0",",,,0","22.09",",0","27.41",",,,0","16.77",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","476.6","0","267.5",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","","","4","","18.3",",0,06,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,06,","34.4",",0,27,+","","","1047.5","0","","","0.0",",0","","","","","","","","","","","","","","","51.0",",,,0","","","0",",,,0","27.25",",0","32.42",",,,0","22.08",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","810.7","0","334.1",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","4","","19.4",",0,03,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,03,","39.4",",0,26,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","8.2",",,,0","","","0",",,,0","29.11",",0","35.57",",,,0","22.65",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1144.2","0","333.5",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","6","","18.3",",0,31,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,30,","38.3",",0,03,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","113.5",",,,0","","","0",",,,0","29.09",",0","34.93",",,,0","23.25",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1353.9","0","209.7",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","1","","15.0",",0,10,","0",",,0,30,+","0",",,0,30,+","99.1",",,0,06,","35.6",",0,22,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","118.4",",,,0","","","0",",,,0","25.32",",0","31.26",",,,0","19.39",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1438.9","0","85.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","2","","5.6",",0,13,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,11,","32.8",",0,06,+","","","11.2","0","","","11.2",",0","","","","","","","","","","","","","","","8.9",",,,0","","","0",",,,0","20.72",",0","28.03",",,,0","13.40",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1475.0","0","36.1",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","","","","","4","","-0.6",",0,30,","0",",,0,30,+","0",",,0,30,+","47.8",",,0,24,","28.9",",0,07,","","","134.3","0","","","123.1",",0","","","","","","","","","","","","","","","115.6",",,,0","","","0",",,,0","15.43",",0","20.80",",,,0","10.07",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1944-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1475.0","0","0.0",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","2",",0","0",",0","","","","","4","","-2.2",",0,11,","0",",,0,31,+","0",",,0,31,+","87.9",",,0,04,","22.8",",0,17,","","","426.5","0","","","292.2",",0","","","","","","","","","","","","","","","150.2",",,,0","","","0",",,,0","8.91",",0","14.07",",,,0","3.75",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1945-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","0.0","0","0.0",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","","","","","1","","0.0",",0,29,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,18,","25.0",",0,06,","","","671.1","0","","","244.6",",0","","","","","","","","","","","","","","","71.9",",,,0","","","0",",,,0","10.44",",0","15.81",",,,0","5.07",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1945-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","7.5","0","7.5",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","3","","0.6",",0,23,","0",",,0,28,+","0",",,0,28,+","29.7",",,0,12,","27.2",",0,14,","","","836.2","0","","","165.1",",0","","","","","","","","","","","","","","","100.0",",,,0","","","0",",,,0","12.71",",0","18.14",",,,0","7.28",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1945-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","52.0","0","44.5",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","12","","5.0",",0,21,+","0",",,0,31,+","0",",,0,31,+","38.1",",,0,30,","28.9",",0,26,","","","867.3","0","","","31.1",",0","","","","","","","","","","","","","","","126.5",",,,0","","","0",",,,0","18.76",",0","24.16",",,,0","13.36",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1945-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","103.0","0","51.0",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","6","","2.2",",0,05,","0",",,0,30,+","0",",T,0,05,","33.8",",,0,21,","30.0",",0,25,+","","","901.8","0","","","34.5",",0","","","","","","","","","","","","","","","104.6",",,,0","","","0",",T,,0","18.89",",0","24.44",",,,0","13.33",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013958","1945-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","271.2","0","168.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","6","","8.9",",0,05,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,02,","35.6",",0,07,","","","909.9","0","","","8.1",",0","","","","","","","","","","","","","","","44.6",",,,0","","","0",",,,0","23.50",",0","29.79",",,,0","17.21",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
