"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","1985-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","544.8","0","15.8",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","","","0.6",",0,06,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,01,","28.3",",0,10,","105.9","0","70.0",",0","78.3",",,,0","0",",,,0","16.58",",0","22.20",",,,0","10.96",",,,0","","","","","","","","","",""
"USW00003841","1985-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","546.2","0","1.4",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","","","","","","","-3.3",",0,08,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,27,","26.7",",0,19,","282.6","0","176.7",",0","114.1",",,,0","0",",,,0","12.49",",0","17.37",",,,0","7.61",",,,0","","","","","","","","","",""
"USW00003841","1985-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","546.2","0","0.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","27",",0","7",",0","0",",0","0",",0","","","","","","","-15.6",",0,26,","0",",T,0,20,","0",",T,0,26,+","20.6",",,0,31,","16.1",",0,09,","870.2","0","587.6",",0","53.7",",,,0","0",",T,,0","-0.62",",0","5.28",",,,0","-6.53",",,,0","","","","","","","","","",""
"USW00003841","1986-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","4",",0","4",",0","0",",0","1",",0","2",",0","1",",0","27",",0","2",",0","0",",0","0",",0","","","","","","","-18.9",",0,28,","25",",,0,26,","38",",,0,25,","13.0",",,0,25,","17.8",",0,17,","1383.5","0","513.3",",0","29.5",",,,0","63",",,,0","1.77",",0","8.75",",,,0","-5.21",",,,0","","","","","","","","","",""
"USW00003841","1986-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","12",",0","10",",0","1",",0","2",",0","1",",0","0",",0","12",",0","2",",0","4",",0","0",",0","","","","","","","-11.1",",0,13,","127",",,0,15,","127",",,0,14,","53.6",",,0,17,","23.3",",0,20,","1723.1","0","339.6",",0","130.7",",,,0","127",",,,0","6.21",",0","11.87",",,,0","0.54",",,,0","","","","","","","","","",""
"USW00003841","1986-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","18",",0","0",",0","11",",0","0",",0","","","","","","","-8.9",",0,02,+","0",",,0,31,+","0",",T,0,07,","25.9",",,0,19,","28.9",",0,31,","2010.1","0","287.0",",0","68.6",",,,0","0",",T,,0","9.07",",0","17.44",",,,0","0.71",",,,0","","","","","","","","","",""
"USW00003841","1986-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","11.1","0","11.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","21",",0","2",",0","","","","","","","-3.9",",0,23,","0",",,0,30,+","0",",,0,30,+","18.0",",,0,08,","33.3",",0,27,+","2132.3","0","122.2",",0","44.0",",,,0","0",",,,0","14.63",",0","23.18",",,,0","6.07",",,,0","","","","","","","","","",""
"USW00003841","1986-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","74.6","0","63.5",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","","","0.6",",0,04,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,23,","31.1",",0,17,","2167.6","0","35.3",",0","69.7",",,,0","0",",,,0","19.24",",0","25.98",",,,0","12.51",",,,0","","","","","","","","","",""
"USW00003841","1986-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","252.6","0","178.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","","","12.2",",0,19,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,05,","35.0",",0,23,","2167.6","0","0.0",",0","37.0",",,,0","0",",,,0","24.27",",0","31.24",",,,0","17.29",",,,0","","","","","","","","","",""
"USW00003841","1986-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","514.9","0","262.3",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","","","13.3",",0,04,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,02,","37.2",",0,20,","0.0","0","0.0",",0","72.1",",,,0","0",",,,0","26.79",",0","33.71",",,,0","19.88",",,,0","","","","","","","","","",""
"USW00003841","1986-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","698.3","0","183.4",",0","17",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","","","10.6",",0,30,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,10,","35.6",",0,06,","1.7","0","1.7",",0","72.4",",,,0","0",",,,0","24.20",",0","30.18",",,,0","18.21",",,,0","","","","","","","","","",""
"USW00003841","1986-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","816.4","0","118.1",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","","","10.0",",0,07,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,02,","32.8",",0,28,","1.7","0","0.0",",0","119.6",",,,0","0",",,,0","22.27",",0","27.68",",,,0","16.86",",,,0","","","","","","","","","",""
"USW00003841","1986-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","842.0","0","25.6",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","","","0.6",",0,16,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,25,","31.7",",0,02,","115.4","0","113.7",",0","114.5",",,,0","0",",,,0","15.49",",0","21.67",",,,0","9.31",",,,0","","","","","","","","","",""
"USW00003841","1986-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","844.5","0","2.5",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","6",",0","0",",0","","","","","","","-6.7",",0,14,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,07,","26.1",",0,08,","349.6","0","234.2",",0","93.1",",,,0","0",",,,0","10.61",",0","15.26",",,,0","5.97",",,,0","","","","","","","","","",""
"USW00003841","1986-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","844.5","0","0.0",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","","","","","-8.3",",0,14,","0",",T,0,12,","0",",T,0,12,","50.3",",,0,09,","15.6",",0,16,","820.2","0","470.6",",0","135.7",",,,0","0",",T,,0","3.15",",0","7.76",",,,0","-1.46",",,,0","","","","","","","","","",""
"USW00003841","1987-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","12",",0","8",",0","3",",0","3",",0","1",",0","0",",0","26",",0","3",",0","0",",0","0",",0","","","","","","","-13.9",",0,27,","102",",,0,22,","94",",,0,22,","37.1",",,0,19,","15.6",",0,13,","1320.2","0","500.0",",0","123.7",",,,0","120",",,,0","2.20",",0","6.77",",,,0","-2.36",",,,0","","","","","","","","","",""
"USW00003841","1987-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","12",",0","11",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","","","","","-11.1",",0,10,","0",",,0,28,+","0",",T,0,08,","32.3",",,0,27,","18.3",",0,12,","1697.8","0","377.6",",0","143.4",",,,0","0",",T,,0","4.85",",0","10.15",",,,0","-0.46",",,,0","","","","","","","","","",""
"USW00003841","1987-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","7",",0","0",",0","","","","","","","-5.0",",0,13,","0",",T,0,12,","0",",T,0,31,+","21.3",",,0,18,","25.0",",0,29,","1986.2","0","288.4",",0","71.8",",,,0","0",",T,,0","9.03",",0","16.37",",,,0","1.69",",,,0","","","","","","","","","",""
"USW00003841","1987-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","19.3","0","19.3",",0","9",",0","6",",0","1",",0","2",",0","2",",0","0",",0","8",",0","0",",0","19",",0","0",",0","","","","","","","-6.7",",0,01,","76",",,0,03,+","76",",,0,03,","32.3",",,0,14,","31.7",",0,22,+","2144.8","0","158.6",",0","75.5",",,,0","150",",,,0","13.69",",0","20.71",",,,0","6.66",",,,0","","","","","","","","","",""
"USW00003841","1987-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","140.6","0","121.3",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","5.6",",0,09,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,03,","31.7",",0,29,+","2151.8","0","7.0",",0","51.4",",,,0","0",",,,0","22.02",",0","29.12",",,,0","14.92",",,,0","","","","","","","","","",""
"USW00003841","1987-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","307.3","0","166.7",",0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","","","11.1",",0,28,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,18,","32.8",",0,03,","2151.8","0","0.0",",0","108.6",",,,0","0",",,,0","23.89",",0","30.28",",,,0","17.50",",,,0","","","","","","","","","",""
"USW00003841","1987-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","532.8","0","225.5",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","","","14.4",",0,16,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,04,","35.6",",0,26,+","0.0","0","0.0",",0","100.1",",,,0","0",",,,0","25.61",",0","32.15",",,,0","19.07",",,,0","","","","","","","","","",""
"USW00003841","1987-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","757.4","0","224.6",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","","","14.4",",0,30,+","0",",,0,31,+","0",",,0,31,+","15.2",",,0,06,","36.1",",0,22,","0.0","0","0.0",",0","48.8",",,,0","0",",,,0","25.58",",0","32.45",",,,0","18.71",",,,0","","","","","","","","","",""
"USW00003841","1987-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","82.6",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","","","8.9",",0,23,+","0",",,0,30,+","0",",,0,30,+","64.0",",,0,12,","32.2",",0,03,","5.4","0","5.4",",0","143.3",",,,0","0",",,,0","20.91",",0","27.44",",,,0","14.38",",,,0","","","","","","","","","",""
"USW00003841","1987-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","18",",0","0",",0","","","","","","","-3.3",",0,22,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,20,","26.1",",0,31,+","205.5","0","200.1",",0","17.7",",,,0","0",",,,0","11.88",",0","20.71",",,,0","3.04",",,,0","","","","","","","","","",""
"USW00003841","1987-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","12",",0","0",",0","","","","","","","-6.7",",0,22,+","0",",,0,30,+","0",",T,0,11,+","18.3",",,0,10,","27.2",",0,01,","455.2","0","249.7",",0","53.7",",,,0","0",",T,,0","10.01",",0","17.69",",,,0","2.33",",,,0","","","","","","","","","",""
"USW00003841","1987-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","0.0",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","","","","","-7.2",",0,30,+","0",",T,0,29,+","0",",T,0,29,+","16.5",",,0,25,","20.0",",0,26,+","838.1","0","382.9",",0","87.1",",,,0","0",",T,,0","5.98",",0","11.46",",,,0","0.50",",,,0","","","","","","","","","",""
"USW00003841","1988-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","10",",0","6",",0","1",",0","1",",0","1",",0","0",",0","27",",0","8",",0","0",",0","0",",0","","","","","","","-13.3",",0,11,","178",",,0,07,","175",",,0,07,","78.2",",,0,19,","18.9",",0,20,","1391.3","0","553.2",",0","138.1",",,,0","175",",,,0","0.49",",0","6.40",",,,0","-5.42",",,,0","","","","","","","","","",""
"USW00003841","1988-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","1",",0","0",",0","","","","","","","-13.9",",0,07,","0",",T,0,15,+","3",",,0,15,","23.1",",,0,03,","22.2",",0,01,","1818.3","0","427.0",",0","87.2",",,,0","3",",,,0","3.61",",0","10.91",",,,0","-3.69",",,,0","","","","","","","","","",""
"USW00003841","1988-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.5","0","0.5",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","10",",0","0",",0","","","","","","","-6.7",",0,17,+","0",",T,0,15,+","0",",T,0,15,+","52.8",",,0,10,","26.7",",0,29,","2086.3","0","268.0",",0","96.5",",,,0","0",",T,,0","9.70",",0","17.28",",,,0","2.12",",,,0","","","","","","","","","",""
"USW00003841","1988-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","12.5","0","12.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","","","","","-0.6",",0,20,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,18,","31.7",",0,22,","2211.0","0","124.7",",0","86.8",",,,0","0",",,,0","14.58",",0","22.28",",,,0","6.87",",,,0","","","","","","","","","",""
"USW00003841","1988-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","63.2","0","50.7",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","","","4.4",",0,03,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,24,","33.3",",0,30,","2236.4","0","25.4",",0","67.5",",,,0","0",",,,0","19.15",",0","27.32",",,,0","10.97",",,,0","","","","","","","","","",""
"USW00003841","1988-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","221.1","0","157.9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","","","","","7.8",",0,11,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,09,","38.3",",0,24,","2242.5","0","6.1",",0","13.5",",,,0","0",",,,0","23.39",",0","31.69",",,,0","15.10",",,,0","","","","","","","","","",""
"USW00003841","1988-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","438.8","0","217.7",",0","8",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","","","9.4",",0,02,","0",",,0,31,+","0",",,0,31,+","63.2",",,0,11,","38.9",",0,09,","0.0","0","0.0",",0","193.1",",,,0","0",",,,0","25.36",",0","31.52",",,,0","19.19",",,,0","","","","","","","","","",""
"USW00003841","1988-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","675.0","0","236.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","","","13.3",",0,26,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,19,","36.7",",0,18,+","0.0","0","0.0",",0","60.7",",,,0","0",",,,0","25.95",",0","32.06",",,,0","19.85",",,,0","","","","","","","","","",""
"USW00003841","1988-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","776.6","0","101.6",",0","10",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","","","10.0",",0,22,+","0",",,0,30,+","0",",,0,30,+","57.7",",,0,04,","32.2",",0,23,","3.4","0","3.4",",0","143.3",",,,0","0",",,,0","21.61",",0","27.23",",,,0","15.98",",,,0","","","","","","","","","",""
"USW00003841","1988-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","781.3","0","4.7",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","","","","","","","-2.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","9.7",",,0,28,+","27.2",",0,01,","236.4","0","233.0",",0","50.1",",,,0","0",",,,0","10.97",",0","18.03",",,,0","3.91",",,,0","","","","","","","","","",""
"USW00003841","1988-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","781.3","0","0.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","","","","","","","-5.6",",0,29,","0",",,0,30,+","0",",T,0,28,+","40.4",",,0,04,","22.2",",0,20,+","516.4","0","280.0",",0","166.6",",,,0","0",",T,,0","9.00",",0","16.19",",,,0","1.81",",,,0","","","","","","","","","",""
"USW00003841","1988-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","781.3","0","0.0",",0","8",",0","7",",0","2",",0","1",",0","1",",0","0",",0","25",",0","0",",0","0",",0","0",",0","","","","","","","-8.9",",0,18,","51",",,0,09,","102",",,0,09,","40.9",",,0,31,","17.2",",0,28,+","967.1","0","450.7",",0","140.4",",,,0","107",",,,0","3.80",",0","10.26",",,,0","-2.67",",,,0","","","","","","","","","",""
"USW00003841","1989-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","20",",0","0",",0","0",",0","0",",0","","","","","","","-6.7",",0,23,+","0",",T,0,10,+","0",",T,0,10,+","47.8",",,0,12,","18.9",",0,25,+","1358.1","0","391.0",",0","176.3",",,,0","0",",T,,0","5.72",",0","11.84",",,,0","-0.39",",,,0","","","","","","","","","",""
"USW00003841","1989-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.5","0","0.5",",0","10",",0","10",",0","1",",0","2",",0","2",",0","0",",0","15",",0","2",",0","2",",0","0",",0","","","","","","","-11.1",",0,24,+","76",",,0,27,","71",",,0,27,","26.2",",,0,17,","24.4",",0,15,","1747.4","0","389.3",",0","128.9",",,,0","104",",,,0","4.45",",0","9.66",",,,0","-0.77",",,,0","","","","","","","","","",""
"USW00003841","1989-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","2.2","0","1.7",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","","","","","","","-3.3",",0,02,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,05,","28.9",",0,28,","1960.2","0","212.8",",0","153.2",",,,0","0",",,,0","11.52",",0","18.37",",,,0","4.68",",,,0","","","","","","","","","",""
"USW00003841","1989-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","29.8","0","27.6",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","16",",0","1",",0","","","","","","","-3.9",",0,11,","0",",,0,30,+","0",",T,0,08,+","25.1",",,0,04,","32.2",",0,27,","2105.7","0","145.5",",0","70.1",",,,0","0",",T,,0","14.40",",0","21.58",",,,0","7.22",",,,0","","","","","","","","","",""
"USW00003841","1989-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","67.7","0","37.9",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","","","","","0.0",",0,08,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,05,","31.1",",0,31,+","2192.9","0","87.2",",0","155.9",",,,0","0",",,,0","16.74",",0","23.49",",,,0","9.99",",,,0","","","","","","","","","",""
"USW00003841","1989-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","203.6","0","135.9",",0","17",",0","16",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","","","13.3",",0,11,","0",",,0,30,+","0",",,0,30,+","34.5",",,0,15,","33.3",",0,26,+","2193.2","0","0.3",",0","283.0",",,,0","0",",,,0","22.86",",0","27.88",",,,0","17.83",",,,0","","","","","","","","","",""
"USW00003841","1989-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","410.5","0","206.9",",0","18",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","","","15.6",",0,17,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,06,","34.4",",0,26,","0.0","0","0.0",",0","92.2",",,,0","0",",,,0","25.01",",0","29.86",",,,0","20.15",",,,0","","","","","","","","","",""
"USW00003841","1989-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","597.7","0","187.2",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","","","10.0",",0,08,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,01,","34.4",",0,05,","0.5","0","0.5",",0","99.1",",,,0","0",",,,0","24.35",",0","30.02",",,,0","18.69",",,,0","","","","","","","","","",""
"USW00003841","1989-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","711.7","0","114.0","1,0","12",",0","9",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","1",",0","","","","","","","5.6","1,0,24,","0",",,0,30,+","0",",,0,30,+","45.2",",,0,30,","32.2",",0,09,","23.5","0","23.0",",0","225.2",",,,0","0",",,,0","21.44","1,0","26.39",",,,0","16.48","1,,,0","","","","","","","","","",""
"USW00003841","1989-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","727.3","0","15.6","1,0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","22","1,0","0","1,0","","","","","","","-2.2",",0,21,","0",",T,0,20,","0",",T,0,20,","21.3",",,0,16,","28.9","1,0,14,+","147.0","0","123.5","1,0","62.5",",,,0","0",",T,,0","14.91","1,0","22.60","1,,,0","7.22",",,,0","","","","","","","","","",""
"USW00003841","1989-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","727.3","0","0.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","","","","","","","-6.7",",0,30,+","0",",T,0,16,+","0",",T,0,23,+","61.0",",,0,15,","25.6",",0,12,","450.2","0","303.2",",0","154.1",",,,0","0",",T,,0","8.23",",0","14.65",",,,0","1.80",",,,0","","","","","","","","","",""
"USW00003841","1989-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","727.3","0","0.0",",0","12",",0","7",",0","1",",0","1",",0","5",",0","2",",0","25",",0","7",",0","0",",0","0",",0","","","","","","","-18.9",",0,22,","25",",,0,26,","74",",,0,26,","27.7",",,0,31,","18.9",",0,06,","1045.2","0","595.0",",0","76.9",",,,0","241",",,,0","-0.86",",0","4.28",",,,0","-6.00",",,,0","","","","","","","","","",""
