"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013782","2004-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","","","5",",0","2",",0","0",",0","","","","","0","3,0","1","3,0","0","3,0","3","3,0","0","3,0","","","","","-1.7","3,0,20,","","","","","21.8",",,0,26,","22.2","3,0,10,+","","","","","30.5",",,,0","","","10.99","6,0","15.08","3,,,0","6.89","3,,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","","","","","0",",0","5",",0","0",",0","2",",0","0",",0","","","","","-3.3",",0,24,","","","","","11.4",",,0,29,","22.8",",0,08,","","","245.0",",0","27.2",",,,0","","","10.43",",0","13.98",",,,0","6.88",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","1.1",",0,11,","","","","","23.1",",,0,27,","24.4",",0,22,","","","212.8",",0","63.0",",,,0","","","10.73",",0","14.44",",,,0","7.03",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.0","0","2.0",",0","10",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","0.6",",0,02,","","","","","70.6",",,0,22,","27.8",",0,29,","","","158.2",",0","167.2",",,,0","","","13.29",",0","17.53",",,,0","9.05",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","20.1","0","18.1",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","7.2",",0,16,","","","","","25.9",",,0,02,","25.6",",0,19,","","","47.2",",0","52.9",",,,0","","","17.37",",0","21.41",",,,0","13.32",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","116.3","0","96.2",",0","7",",0","7",",0","3",",0","","","","","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","13.3",",0,07,","","","","","56.6",",,0,30,","31.1",",0,23,","","","6.4",",0","156.6",",,,0","","","21.23",",0","24.68",",,,0","17.78",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","337.9","0","221.6",",0","11",",0","7",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","19.4",",0,20,","","","","","76.2",",,0,28,","33.9",",0,15,","","","0.0",",0","192.4",",,,0","","","25.72",",0","27.94",",,,0","23.50",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","655.5","0","317.6",",0","9",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","22.8",",0,02,","","","","","10.2",",,0,31,","35.0",",0,27,","0.0","0","0.0",",0","41.8",",,,0","","","28.58",",0","31.41",",,,0","25.75",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","953.4","0","297.9",",0","17",",0","12",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","23.3",",0,26,+","","","","","46.0",",,0,24,","34.4",",0,17,","0.0","0","0.0",",0","141.9",",,,0","","","27.94",",0","30.67",",,,0","25.22",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1198.7","0","245.3",",0","5",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","20.6",",0,11,+","","","","","74.9",",,0,28,","34.4",",0,16,+","0.0","0","0.0",",0","88.9",",,,0","","","26.51",",0","29.31",",,,0","23.71",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1312.6","0","113.9",",0","8",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","7.2",",0,25,","","","","","45.2",",,0,06,","28.9",",0,08,","34.8","0","34.8",",0","120.5",",,,0","","","20.88",",0","24.23",",,,0","17.54",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1339.1","0","26.5",",0","7",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","3.9",",0,23,+","","","","","90.7",",,0,21,","26.1",",0,07,","105.6","0","70.8",",0","108.8",",,,0","","","16.86",",0","20.87",",,,0","12.84",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1339.1","0","0.0",",0","9",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","1.7",",0,23,+","","","","","19.1",",,0,05,","20.0",",0,31,+","341.4","0","235.8",",0","67.1",",,,0","","","10.73",",0","14.76",",,,0","6.69",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","1.7",",0,15,","","","","","20.1",",,0,02,","22.2",",0,21,","504.0","0","162.6",",0","50.8",",,,0","","","13.09",",0","17.04",",,,0","9.14",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","","","","","0",",0","1",",0","0",",0","2",",0","0",",0","","","","","0.0",",0,13,","","","","","24.6",",,0,25,","21.7",",0,17,","710.0","0","206.0",",0","60.3",",,,0","","","10.98",",0","15.13",",,,0","6.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","6.9","0","6.9",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","3.9",",0,04,","","","","","9.1",",,0,21,","26.1",",0,17,","834.7","0","124.7",",0","17.0",",,,0","","","14.53",",0","18.49",",,,0","10.58",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","74.7","0","67.8",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","23",",0","1",",0","","","","","10.6",",0,09,","","","","","29.0",",,0,26,","32.2",",0,15,","851.8","0","17.1",",0","55.7",",,,0","","","20.02",",0","24.06",",,,0","15.99",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","203.6","0","128.9",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","11.7",",0,01,","","","","","18.8",",,0,31,","33.9",",0,27,+","855.7","0","3.9",",0","37.6",",,,0","","","22.37",",0","25.85",",,,0","18.88",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","438.8","0","235.2",",0","10",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","18.3",",0,06,","","","","","33.8",",,0,25,","32.8",",0,11,+","855.7","0","0.0",",0","91.4",",,,0","","","26.17",",0","29.06",",,,0","23.29",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","733.4","0","294.6",",0","8",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","20.6",",0,08,","","","","","19.8",",,0,23,+","34.4",",0,15,","0.0","0","0.0",",0","69.4",",,,0","","","27.84",",0","30.65",",,,0","25.03",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1036.7","0","303.3",",0","10",",0","5",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","21.7",",0,13,","","","","","72.4",",,0,24,","35.0",",0,03,","0.0","0","0.0",",0","192.6",",,,0","","","28.12",",0","30.73",",,,0","25.50",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1228.0","0","191.3",",0","9",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","17.8",",0,29,+","","","","","15.7",",,0,14,+","31.1",",0,19,","0.0","0","0.0",",0","61.9",",,,0","","","24.71",",0","27.85",",,,0","21.57",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1305.2","0","77.2",",0","5",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","5.6",",0,24,","","","","","27.2",",,0,27,","30.6",",0,06,+","35.5","0","35.5",",0","60.5",",,,0","","","19.68",",0","23.62",",,,0","15.74",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1314.0","0","8.8",",0","6",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","2.8",",0,21,","","","","","33.8",",,0,07,","25.0",",0,29,+","142.2","0","106.7",",0","97.6",",,,0","","","15.07",",0","19.23",",,,0","10.90",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2006-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1317.7","0","3.7",",0","6",",0","3",",0","0",",0","","","","","0",",0","1",",0","0",",0","8",",0","0",",0","","","","","-0.6",",0,08,","","","","","23.4",",,0,22,","22.8",",0,23,+","268.6","0","126.4",",0","50.6",",,,0","","","14.38",",0","18.08",",,,0","10.67",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","3.6","0","3.6",",0","10",",0","7",",0","0",",0","","","","","0",",0","1",",0","0",",0","9",",0","0",",0","","","","","0.0",",0,29,","","","","","16.8",",,0,22,","23.9",",0,06,","461.0","0","192.4",",0","70.4",",,,0","","","12.24",",0","16.18",",,,0","8.30",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","3.9","0","0.3",",0","5",",0","4",",0","1",",0","","","","","0",",0","1",",0","0",",0","3",",0","0",",0","","","","","0.0",",0,06,","","","","","31.0",",,0,01,","24.4",",0,22,","674.1","0","213.1",",0","52.5",",,,0","","","10.73",",0","14.76",",,,0","6.70",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","16.4","0","12.5",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","3.3",",0,05,","","","","","22.1",",,0,01,","27.2",",0,25,","757.7","0","83.6",",0","32.8",",,,0","","","16.04",",0","19.78",",,,0","12.29",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","66.9","0","50.5",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","3.3",",0,08,","","","","","9.4",",,0,19,","29.4",",0,29,","811.2","0","53.5",",0","14.5",",,,0","","","18.23",",0","22.22",",,,0","14.24",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","172.6","0","105.7",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","10.6",",0,07,","","","","","10.4",",,0,17,","27.8",",0,30,+","813.1","0","1.9",",0","34.5",",,,0","","","21.68",",0","24.72",",,,0","18.64",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","392.3","0","219.7",",0","8",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","19.4",",0,14,","","","","","35.8",",,0,02,","32.2",",0,09,","813.1","0","0.0",",0","71.6",",,,0","","","25.66",",0","28.12",",,,0","23.19",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","668.7","0","276.4",",0","10",",0","6",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","21.1",",0,28,","","","","","38.9",",,0,30,","34.4",",0,20,","0.0","0","0.0",",0","122.3",",,,0","","","27.25",",0","30.23",",,,0","24.27",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","987.1","0","318.4",",0","10",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","20.6",",0,03,","","","","","33.0",",,0,03,","35.6",",0,06,","0.0","0","0.0",",0","87.9",",,,0","","","28.60",",0","31.26",",,,0","25.95",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1201.7","0","214.6",",0","7",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","18.3",",0,30,+","","","","","38.6",",,0,01,","31.7",",0,28,","0.0","0","0.0",",0","125.1",",,,0","","","25.49",",0","28.33",",,,0","22.64",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1343.2","0","141.5",",0","7",",0","6",",0","3",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","11.1",",0,29,","","","","","58.4",",,0,24,","30.0",",0,10,+","5.3","0","5.3",",0","140.7",",,,0","","","22.73",",0","25.72",",,,0","19.73",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1351.0","0","7.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","3.9",",0,16,","","","","","0.0",",,0,30,+","25.0",",0,01,","103.6","0","98.3",",0","0.0",",,,0","","","15.32",",0","19.59",",,,0","11.04",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2007-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1354.6","0","3.6",",0","8",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","0.6",",0,17,","","","","","32.3",",,0,21,","25.0",",0,12,","231.5","0","127.9",",0","65.1",",,,0","","","14.32",",0","18.55",",,,0","10.09",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","6",",0","2",",0","","","","","0",",0","4",",0","0",",0","3",",0","0",",0","","","","","-1.1",",0,03,","","","","","34.5",",,0,17,","22.8",",0,09,","484.6","0","253.1",",0","86.9",",,,0","","","10.17",",0","14.21",",,,0","6.13",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.3","0","0.3",",W","8",",W","6",",W","0",",W","","","","","0",",W","1",",W","0",",W","7",",W","0",",W","","","","","0.0",",W,28,","","","","","14.2",",,W,18,","22.8",",W,23,","629.7","0","145.1",",W","53.1",",,,W","","","13.34",",W","17.73",",,,W","8.95",",,,W","","","","","","","","","","","","","","","",""
"USW00013782","2008-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","5.8","0","5.5",",0","8",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","3.3",",0,09,","","","","","25.1",",,0,07,","24.4",",0,28,","732.2","0","102.5",",0","65.1",",,,0","","","15.20",",0","18.94",",,,0","11.47",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","38.7","0","32.9",",0","6",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","9.4",",0,16,+","","","","","33.3",",,0,28,","25.0",",0,18,+","765.6","0","33.4",",0","80.4",",,,0","","","18.32",",0","21.84",",,,0","14.79",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","172.1","0","133.4",",0","7",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","15.0",",0,13,","","","","","34.8",",,0,11,","31.1",",0,10,","765.6","0","0.0",",0","68.3",",,,0","","","22.64",",0","26.06",",,,0","19.21",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","430.0","0","257.9",",0","9",",0","7",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","20.6",",0,22,+","","","","","47.5",",,0,20,","35.0",",0,17,","765.6","0","0.0",",0","148.3",",,,0","","","26.93",",0","29.94",",,,0","23.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","709.6","0","279.6",",0","14",",0","10",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","22.2",",0,01,","","","","","20.1",",,0,11,","35.0",",0,21,","0.0","0","0.0",",0","80.3",",,,0","","","27.35",",0","30.23",",,,0","24.47",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","987.9","0","278.3",",0","13",",0","10",",0","4",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","20.6",",0,14,","","","","","54.9",",,0,22,","35.0",",0,06,+","0.0","0","0.0",",0","254.1",",,,0","","","27.31",",0","29.98",",,,0","24.64",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1187.4","0","199.5",",0","8",",0","6",",0","3",",0","","","","","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","16.1",",0,25,+","","","","","78.7",",,0,05,","32.8",",0,15,","0.6","0","0.6",",0","156.8",",,,0","","","24.96",",0","27.68",",,,0","22.24",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1259.8","0","72.4","3,0","8",",0","6",",0","1",",0","","","","","0","3,0","0","3,0","0","2,0","21","2,0","0","2,0","","","","","4.4","3,0,29,","","","","","132.8",",,0,24,","29.4","2,0,16,+","38.9","0","38.3","2,0","200.0",",,,0","","","19.48","3,0","23.00","2,,,0","15.95","3,,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1265.6","0","5.8",",0","6",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","1.1",",0,22,","","","","","26.4",",,0,29,","24.4",",0,15,+","181.7","0","142.8",",0","51.7",",,,0","","","13.77",",0","17.79",",,,0","9.74",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2008-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1271.9","0","6.3",",0","7",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","1.7",",0,23,+","","","","","3.8",",,0,11,","25.6",",0,18,","326.7","0","145.0",",0","8.5",",,,0","","","13.86",",0","17.90",",,,0","9.82",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2009-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","","","","","0",",0","4",",0","0",",0","1",",0","0",",0","","","","","-1.7",",0,21,+","","","","","10.2",",,0,18,","23.9",",0,05,","577.9","0","251.2",",0","35.0",",,,0","","","10.23",",0","14.10",",,,0","6.36",",,,0","","","","","","","","","","","","","","","",""
