"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013722","1992-11","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.3",",X","740.0","0","1.7",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","6",",0","0",",0","18","","2","","3","","-3.3",",0,17,+","0",",,0,30,+","0",",,0,30,+","36.8",",,0,12,","23.9",",0,03,","365.1","0","  18.3",",,,0,3,2","  17.8","1,,,0,3,3","  17.8",",,,0,5,2","  19.4","1,,,0,5,3","220.3",",0","  18.3",",,,0,3,2","  17.8","1,,,0,3,3","  18.3",",,,0,5,2","  19.4","1,,,0,5,3","  10.0",",,,0,3,2","  11.1","1,,,0,3,3","   8.9",",,,0,5,2","  11.1","1,,,0,5,3","  11.1",",,,0,3,2","  11.1","1,,,0,3,3","  10.6",",,,0,5,2","  12.8","1,,,0,5,3","  13.6",",,,0,3,2","  13.8","1,,,0,3,3","  13.2",",,,0,5,2","  14.6","1,,,0,5,3","  15.0",",,,0,3,2","  14.6","1,,,0,3,3","  14.6",",,,0,5,2","  16.0","1,,,0,5,3","127.4",",,,0","","","0",",,,0","11.05",",0","16.33",",,,0","5.76",",,,0","7425",",X","250",",X","","","","","270",",X","13.4",",X","","","","","18.0",",X"
"USW00013722","1992-12","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","4.0",",X","740.0","0","0.0",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","12","","4","","","","-7.2",",0,25,+","0",",,0,31,+","0",",T,0,27,+","30.2",",,0,10,","19.4",",0,23,","753.2","0","  10.6",",,,0,3,2","  11.1",",,,0,3,3","  10.0",",,,0,5,2","  11.7",",,,0,5,3","388.1",",0","  12.2",",,,0,3,2","  11.7",",,,0,3,3","  11.7",",,,0,5,2","  13.3",",,,0,5,3","   6.1",",,,0,3,2","   6.7",",,,0,3,3","   5.6",",,,0,5,2","   7.8",",,,0,5,3","   6.7",",,,0,3,2","   6.7",",,,0,3,3","   6.7",",,,0,5,2","   7.8",",,,0,5,3","   8.4",",,,0,3,2","   8.5",",,,0,3,3","   8.0",",,,0,5,2","   9.4",",,,0,5,3","   9.5",",,,0,3,2","   9.3",",,,0,3,3","   9.1",",,,0,5,2","  10.5",",,,0,5,3","62.0",",,,0","","","0",",T,,0","5.81",",0","10.63",",,,0","1.00",",,,0","5462",",X","290",",X","","","","","315",",X","12.5",",X","","","","","19.0",",X"
"USW00013722","1993-01","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.7",",X","0.0","0","0.0",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","14",",0","0",",0","2",",0","0",",0","14","","2","","2","","-5.6",",0,30,","0",",,0,31,+","0",",T,0,19,","31.0",",,0,21,","21.7",",0,05,","1126.8","0","  11.7",",,,0,3,2","  11.1","1,,,0,3,3","  11.7","1,,,0,5,2","  12.8","1,,,0,5,3","373.6",",0","  13.3",",,,0,3,2","  11.7","1,,,0,3,3","  12.2","1,,,0,5,2","  13.3","2,,,0,5,3","   4.4",",,,0,3,2","   5.6","1,,,0,3,3","   4.4","1,,,0,5,2","   4.4","1,,,0,5,3","   6.1",",,,0,3,2","   6.1","1,,,0,3,3","   5.6","1,,,0,5,2","   6.7","2,,,0,5,3","   7.6",",,,0,3,2","   7.7","1,,,0,3,3","   7.3","1,,,0,5,2","   8.4","1,,,0,5,3","   9.0",",,,0,3,2","   8.5","1,,,0,3,3","   8.5","1,,,0,5,2","   9.8","2,,,0,5,3","114.3",",,,0","","","0",",T,,0","6.28",",0","11.35",",,,0","1.22",",,,0","7550",",X","230",",X","","","","","225",",X","10.3",",X","","","","","14.4",",X"
"USW00013722","1993-02","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","4.0",",X","0.0","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","1",",0","0",",0","13","","","","1","","-6.7",",0,19,+","0",",T,0,27,+","15",",,0,25,","12.4",",,0,26,+","21.1",",0,22,","1502.1","0","   8.3","1,,,0,3,2","   7.8","1,,,0,3,3","   7.8","1,,,0,5,2","   8.9","1,,,0,5,3","375.3",",0","  10.0","1,,,0,3,2","   8.3","1,,,0,3,3","  10.0","1,,,0,5,2","  10.6","3,,,0,5,3","   4.4","1,,,0,3,2","   5.0","1,,,0,3,3","   3.9","1,,,0,5,2","   5.6","1,,,0,5,3","   6.1","1,,,0,3,2","   5.6","1,,,0,3,3","   5.6","1,,,0,5,2","   7.2","3,,,0,5,3","   6.4","1,,,0,3,2","   6.5","1,,,0,3,3","   5.9","1,,,0,5,2","   7.5","1,,,0,5,3","   7.8","1,,,0,3,2","   7.1","1,,,0,3,3","   7.5","1,,,0,5,2","   8.7","3,,,0,5,3","56.5",",,,0","","","41",",,,0","4.93",",0","10.77",",,,0","-0.91",",,,0","9901",",X","310",",X","","","","","270",",X","11.2",",X","","","","","16.4",",X"
"USW00013722","1993-03","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","4.4",",X","0.0","0","0.0",",0","13",",0","7",",0","3",",0","1",",0","0",",0","0",",0","11",",0","0",",0","4",",0","0",",0","13","","","","2","","-10.0",",0,15,","25",",,0,14,","23",",,0,13,","37.6",",,0,04,","26.1",",0,10,","1797.6","0","  12.8",",,,0,3,2","  12.2",",,,0,3,3","  12.8",",,,0,5,2","  14.4",",,,0,5,3","295.5",",0","  14.4",",,,0,3,2","  12.8",",,,0,3,3","  15.0",",,,0,5,2","  15.0",",,,0,5,3","   3.9",",,,0,3,2","   4.4",",,,0,3,3","   3.3",",,,0,5,2","   6.1",",,,0,5,3","   6.1",",,,0,3,2","   5.6",",,,0,3,3","   6.7",",,,0,5,2","   7.2",",,,0,5,3","   8.3",",,,0,3,2","   8.2",",,,0,3,3","   8.2",",,,0,5,2","   9.6",",,,0,5,3","  10.0",",,,0,3,2","   9.0",",,,0,3,3","  10.1",",,,0,5,2","  10.7",",,,0,5,3","155.9",",,,0","","","23",",,,0","8.80",",0","14.71",",,,0","2.89",",,,0","10004",",X","230",",X","","","","","270",",X","14.3",",X","","","","","23.1",",X"
"USW00013722","1993-04","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","4.6",",X","6.1","0","6.1",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","8","","","","4","","1.1",",0,18,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,05,","27.2",",0,30,+","1938.6","0","  16.1",",,,0,3,2","  15.6",",,,0,3,3","  16.7",",,,0,5,2","  17.2",",,,0,5,3","141.0",",0","  18.3",",,,0,3,2","  17.2",",,,0,3,3","  18.9",",,,0,5,2","  18.9",",,,0,5,3","   7.2",",,,0,3,2","   7.8",",,,0,3,3","   8.9",",,,0,5,2","  10.6",",,,0,5,3","   9.4",",,,0,3,2","   9.4",",,,0,3,3","   9.4",",,,0,5,2","  12.2",",,,0,5,3","  13.1",",,,0,3,2","  12.8",",,,0,3,3","  13.4",",,,0,5,2","  14.6",",,,0,5,3","  15.2",",,,0,3,2","  13.9",",,,0,3,3","  15.5",",,,0,5,2","  15.9",",,,0,5,3","123.0",",,,0","","","0",",,,0","13.84",",0","21.07",",,,0","6.60",",,,0","15999",",X","230",",X","","","","","225",",X","11.6",",X","","","","","17.0",",X"
"USW00013722","1993-05","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.3",",X","84.7","0","78.6",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","23","","2","","7","","7.2",",0,23,+","0",",,0,31,+","0",",,0,31,+","19.6",",,0,19,","31.1",",0,29,","1948.1","0","  22.2",",,,0,3,2","  21.7",",,,0,3,3","  22.2",",,,0,5,2","  23.3",",,,0,5,3","9.5",",0","  25.0",",,,0,3,2","  22.8",",,,0,3,3","  25.6",",,,0,5,2","  25.0",",,,0,5,3","  16.7",",,,0,3,2","  17.2",",,,0,3,3","  16.7",",,,0,5,2","  17.8",",,,0,5,3","  18.9",",,,0,3,2","  17.8",",,,0,3,3","  20.0",",,,0,5,2","  19.4",",,,0,5,3","  20.1",",,,0,3,2","  19.8",",,,0,3,3","  20.0",",,,0,5,2","  21.5",",,,0,5,3","  22.5",",,,0,3,2","  21.0",",,,0,3,3","  23.0",",,,0,5,2","  22.8",",,,0,5,3","84.4",",,,0","","","0",",,,0","20.56",",0","26.77",",,,0","14.35",",,,0","13256",",X","180",",X","","","","","180",",X","9.4",",X","","","","","11.3",",X"
"USW00013722","1993-06","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.3",",X","269.0","0","184.3",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","18","","","","4","","10.6",",0,02,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,12,+","35.0",",0,10,+","1948.3","0","  26.1",",,,0,3,3","  26.7",",,,0,5,2","  27.8",",,,0,5,3","","","0.2",",0","  27.2",",,,0,3,3","  31.1",",,,0,5,2","  29.4",",,,0,5,3","","","  21.7",",,,0,3,3","  21.1",",,,0,5,2","  22.8",",,,0,5,3","","","  22.8",",,,0,3,3","  24.4",",,,0,5,2","  24.4",",,,0,5,3","","","  24.2",",,,0,3,3","  24.5",",,,0,5,2","  26.0",",,,0,5,3","","","  25.4",",,,0,3,3","  28.1",",,,0,5,2","  27.5",",,,0,5,3","","","8.4",",,,0","","","0",",,,0","24.47",",0","30.75",",,,0","18.18",",,,0","17614",",X","360",",X","","","","","360",",X","16.5",",X","","","","","21.6",",X"
"USW00013722","1993-07","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","2.9",",X","569.7","0","300.7",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","24","","","","15","","18.3",",0,31,","0",",,0,31,+","0",",T,0,25,","13.7",",,0,19,","37.2",",0,29,+","0.0","0","  29.4",",,,0,3,2","  28.9",",,,0,3,3","  28.9",",,,0,5,2","  30.6",",,,0,5,3","0.0",",0","  32.8",",,,0,3,2","  30.0",",,,0,3,3","  32.8",",,,0,5,2","  32.8",",,,0,5,3","  26.1",",,,0,3,2","  26.1",",,,0,3,3","  26.7",",,,0,5,2","  27.8",",,,0,5,3","  28.3",",,,0,3,2","  27.2",",,,0,3,3","  28.9",",,,0,5,2","  29.4",",,,0,5,3","  27.5",",,,0,3,2","  27.6",",,,0,3,3","  27.6",",,,0,5,2","  29.3",",,,0,5,3","  30.5",",,,0,3,2","  28.6",",,,0,3,3","  31.0",",,,0,5,2","  30.9",",,,0,5,3","53.7",",,,0","","","0",",T,,0","28.03",",0","34.14",",,,0","21.93",",,,0","17350",",X","170",",X","","","","","315",",X","68.4",",X","","","","","19.0",",X"
"USW00013722","1993-08","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","2.7",",X","796.5","0","226.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","22","","1","","5","","16.7",",0,10,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,03,","36.1",",0,29,","0.0","0","  28.3",",,,0,3,2","  28.3",",,,0,3,3","  28.9",",,,0,5,2","  30.0",",,,0,5,3","0.0",",0","  31.1",",,,0,3,2","  30.0",",,,0,3,3","  31.7",",,,0,5,2","  31.1",",,,0,5,3","  24.4",",,,0,3,2","  25.0",",,,0,3,3","  24.4",",,,0,5,2","  26.1",",,,0,5,3","  27.2",",,,0,3,2","  26.1",",,,0,3,3","  27.2",",,,0,5,2","  27.8",",,,0,5,3","  26.2",",,,0,3,2","  26.6",",,,0,3,3","  26.5",",,,0,5,2","  28.1",",,,0,5,3","  29.0",",,,0,3,2","  27.8",",,,0,3,3","  29.7",",,,0,5,2","  29.5",",,,0,5,3","45.0",",,,0","","","0",",,,0","25.65",",0","31.70",",,,0","19.60",",,,0","14400",",X","290",",X","","","","","180",",X","11.2",",X","","","","","17.5",",X"
"USW00013722","1993-09","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.0",",X","951.3","0","154.8",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","19","","4","","2","","7.8",",0,30,+","0",",,0,30,+","0",",,0,30,+","37.3",",,0,04,","35.6",",0,01,","10.8","0","  28.9",",,,0,3,2","  28.3",",,,0,3,3","  28.9",",,,0,5,2","  30.0",",,,0,5,3","10.8",",0","  30.6",",,,0,3,2","  29.4",",,,0,3,3","  31.7",",,,0,5,2","  31.7",",,,0,5,3","  20.6",",,,0,3,2","  21.1",",,,0,3,3","  20.6",",,,0,5,2","  22.2",",,,0,5,3","  23.3",",,,0,3,2","  22.8",",,,0,3,3","  22.8",",,,0,5,2","  23.9",",,,0,5,3","  24.7",",,,0,3,2","  24.9",",,,0,3,3","  24.8",",,,0,5,2","  26.5",",,,0,5,3","  26.7",",,,0,3,2","  25.9",",,,0,3,3","  27.2",",,,0,5,2","  27.7",",,,0,5,3","89.0",",,,0","","","0",",,,0","23.13",",0","28.83",",,,0","17.43",",,,0","12938",",X","340",",X","","","","","270",",X","12.5",",X","","","","","17.5",",X"
"USW00013722","1993-10","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.0",",X","969.4","0","18.1",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","19","","2","","1","","1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,30,","28.9",",0,21,+","123.2","0","  20.6","1,,,0,3,2","  20.6","2,,,0,3,3","  21.1","1,,,0,5,2","  22.8","1,,,0,5,3","112.4",",0","  22.2","1,,,0,3,2","  21.7","2,,,0,3,3","  22.2","1,,,0,5,2","  22.8","1,,,0,5,3","  14.4","1,,,0,3,2","  15.0","2,,,0,3,3","  14.4","1,,,0,5,2","  15.6","1,,,0,5,3","  15.0","1,,,0,3,2","  15.0","2,,,0,3,3","  15.6","1,,,0,5,2","  16.7","1,,,0,5,3","  18.0","1,,,0,3,2","  18.5","2,,,0,3,3","  18.1","1,,,0,5,2","  19.7","1,,,0,5,3","  19.8","1,,,0,3,2","  19.4","2,,,0,3,3","  19.7","1,,,0,5,2","  20.6","1,,,0,5,3","75.0",",,,0","","","0",",,,0","15.29",",0","21.44",",,,0","9.15",",,,0","10011",",X","310",",X","","","","","315",",X","9.8",",X","","","","","13.9",",X"
"USW00013722","1993-11","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.2",",X","978.1","0","8.7",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","13","","1","","","","-2.2",",0,29,+","0",",,0,30,+","0",",,0,30,+","42.7",",,0,27,","30.0",",0,15,","352.1","0","  16.1",",,,0,3,2","  15.6",",,,0,3,3","  16.1",",,,0,5,2","  17.2",",,,0,5,3","228.9",",0","  17.8",",,,0,3,2","  16.1",",,,0,3,3","  17.8",",,,0,5,2","  17.8",",,,0,5,3","  10.0",",,,0,3,2","  10.6",",,,0,3,3","  10.0",",,,0,5,2","  11.7",",,,0,5,3","  11.7",",,,0,3,2","  11.7",",,,0,3,3","  11.1",",,,0,5,2","  12.8",",,,0,5,3","  12.6",",,,0,3,2","  12.9",",,,0,3,3","  12.4",",,,0,5,2","  14.0",",,,0,5,3","  14.2",",,,0,3,2","  13.7",",,,0,3,3","  14.0",",,,0,5,2","  15.1",",,,0,5,3","67.6",",,,0","","","0",",,,0","10.99",",0","17.34",",,,0","4.65",",,,0","9182",",X","300",",X","","","","","315",",X","8.9",",X","","","","","13.9",",X"
"USW00013722","1993-12","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.3",",X","978.1","0","0.0",",0","12",",0","7",",0","1",",0","1",",0","1",",0","0",",0","22",",0","2",",0","0",",0","0",",0","19","","1","","","","-10.0",",0,31,","76",",,0,23,","66",",,0,23,","34.5",",,0,05,","19.4",",0,04,","777.3","0","  11.7",",,,0,3,2","  11.7",",,,0,3,3","  11.7",",,,0,5,2","  12.8",",,,0,5,3","425.2",",0","  12.8",",,,0,3,2","  12.2",",,,0,3,3","  12.8",",,,0,5,2","  13.9",",,,0,5,3","   2.8",",,,0,3,2","   4.4",",,,0,3,3","   2.2",",,,0,5,2","   5.0",",,,0,5,3","   3.9",",,,0,3,2","   4.4",",,,0,3,3","   3.9",",,,0,5,2","   5.6",",,,0,5,3","   7.6",",,,0,3,2","   7.9",",,,0,3,3","   7.0",",,,0,5,2","   8.9",",,,0,5,3","   8.8",",,,0,3,2","   8.5",",,,0,3,3","   8.5",",,,0,5,2","   9.7",",,,0,5,3","94.4",",,,0","","","79",",,,0","4.62",",0","10.24",",,,0","-1.00",",,,0","8663",",X","310",",X","","","","","315",",X","12.5",",X","","","","","18.5",",X"
"USW00013722","1994-01","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.3",",X","0.0","0","0.0",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","19",",0","3",",0","1",",0","0",",0","15","","5","","","","-16.7",",0,19,","0",",T,0,31,","0",",T,0,31,+","20.3",",,0,01,","21.1",",0,07,","1260.7","0","   7.8",",,,0,3,2","   7.2",",,,0,3,3","   7.2",",,,0,5,2","   8.9",",,,0,5,3","483.4",",0","   8.9",",,,0,3,2","   7.8",",,,0,3,3","   8.3",",,,0,5,2","   8.9",",,,0,5,3","   0.6",",,,0,3,2","   1.1",",,,0,3,3","   0.0",",,,0,5,2","   2.2",",,,0,5,3","   1.1",",,,0,3,2","   1.7",",,,0,3,3","   0.6",",,,0,5,2","   2.2",",,,0,5,3","   4.3",",,,0,3,2","   4.3",",,,0,3,3","   3.7",",,,0,5,2","   5.3",",,,0,5,3","   6.0",",,,0,3,2","   5.5",",,,0,3,3","   5.5",",,,0,5,2","   6.6",",,,0,5,3","90.2",",,,0","","","0",",T,,0","2.74",",0","8.64",",,,0","-3.16",",,,0","8895",",X","240",",X","","","","","225",",X","14.8",",X","","","","","21.1",",X"
"USW00013722","1994-02","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.4",",X","0.0","0","0.0",",0","7",",0","6",",0","0",",0","1",",0","0",",0","0",",0","15",",0","1",",0","4",",0","0",",0","11","","5","","","","-7.2",",0,03,","25",",,0,11,","15",",,0,02,","20.1",",,0,11,","23.3",",0,20,+","1583.7","0","  10.6",",,,0,3,2","   9.4",",,,0,3,3","  10.0",",,,0,5,2","  11.1",",,,0,5,3","323.0",",0","  11.7",",,,0,3,2","  10.6",",,,0,3,3","  11.7",",,,0,5,2","  11.7",",,,0,5,3","   2.8",",,,0,3,2","   3.3",",,,0,3,3","   2.2",",,,0,5,2","   4.4",",,,0,5,3","   4.4",",,,0,3,2","   3.9",",,,0,3,3","   3.9",",,,0,5,2","   5.6",",,,0,5,3","   6.0",",,,0,3,2","   6.0",",,,0,3,3","   5.9",",,,0,5,2","   7.3",",,,0,5,3","   8.0",",,,0,3,2","   7.1",",,,0,3,3","   8.1",",,,0,5,2","   8.6",",,,0,5,3","75.4",",,,0","","","28",",,,0","6.80",",0","13.08",",,,0","0.52",",,,0","8971",",X","260",",X","","","","","270",",X","10.3",",X","","","","","14.9",",X"
"USW00013722","1994-03","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.9",",X","3.0","0","3.0",",0","15",",0","13",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","10",",0","0",",0","16","","","","6","","-3.9",",0,17,","0",",,0,31,+","5",",,0,03,","46.2",",,0,02,","27.2",",0,08,","1807.6","0","  15.6",",,,0,3,2","  14.4",",,,0,3,3","  15.6",",,,0,5,2","  15.6",",,,0,5,3","223.9",",0","  15.6",",,,0,3,2","  15.0",",,,0,3,3","  15.6",",,,0,5,2","  16.7",",,,0,5,3","   4.4",",,,0,3,2","   5.0",",,,0,3,3","   5.0",",,,0,5,2","   6.7",",,,0,5,3","   6.7",",,,0,3,2","   6.1",",,,0,3,3","   6.7",",,,0,5,2","   7.8",",,,0,5,3","  10.0",",,,0,3,2","   9.9",",,,0,3,3","  10.1",",,,0,5,2","  11.4",",,,0,5,3","  12.2",",,,0,3,2","  10.7",",,,0,3,3","  12.1",",,,0,5,2","  12.3",",,,0,5,3","150.0",",,,0","","","5",",,,0","11.21",",0","17.90",",,,0","4.51",",,,0","12294",",X","280",",X","","","","","315",",X","10.7",",X","","","","","16.4",",X"
"USW00013722","1994-04","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.6",",X","44.5","0","41.5",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","7","","","","4","","1.7",",0,08,+","0",",,0,30,+","0",",,0,30,+","7.9",",,0,13,","31.1",",0,26,","1872.0","0","  20.6","2,,,0,3,2","  20.6","2,,,0,3,3","  21.1","2,,,0,5,2","  22.2","2,,,0,5,3","64.4",",0","  22.8","2,,,0,3,2","  21.1","2,,,0,3,3","  23.3","2,,,0,5,2","  22.8","2,,,0,5,3","  11.7","2,,,0,3,2","  11.7","2,,,0,3,3","  11.7","2,,,0,5,2","  13.3","2,,,0,5,3","  14.4","2,,,0,3,2","  13.3","2,,,0,3,3","  15.0","2,,,0,5,2","  14.4","2,,,0,5,3","  15.9","2,,,0,3,2","  15.5","2,,,0,3,3","  15.8","2,,,0,5,2","  17.1","2,,,0,5,3","  18.4","2,,,0,3,2","  16.7","2,,,0,3,3","  18.5","2,,,0,5,2","  18.5","2,,,0,5,3","22.0",",,,0","","","0",",,,0","17.57",",0","24.90",",,,0","10.24",",,,0","17788",",X","230",",X","","","","","225",",X","10.3",",X","","","","","13.9",",X"
"USW00013722","1994-05","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","3.6",",X","89.8","0","45.3",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","15","","","","5","","6.1",",0,03,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,03,","32.2",",0,23,","1931.3","0","  21.1",",,,0,3,2","  21.1",",,,0,3,3","  21.7","1,,,0,5,2","  23.3",",,,0,5,3","59.3",",0","  23.3",",,,0,3,2","  22.2",",,,0,3,3","  24.4","1,,,0,5,2","  23.9",",,,0,5,3","  16.1",",,,0,3,2","  16.1",",,,0,3,3","  16.1","1,,,0,5,2","  17.8",",,,0,5,3","  17.8",",,,0,3,2","  16.7",",,,0,3,3","  17.8","1,,,0,5,2","  18.3",",,,0,5,3","  19.0",",,,0,3,2","  18.8",",,,0,3,3","  19.1","1,,,0,5,2","  20.6",",,,0,5,3","  21.4",",,,0,3,2","  20.0",",,,0,3,3","  22.0","1,,,0,5,2","  21.8",",,,0,5,3","72.4",",,,0","","","0",",,,0","17.88",",0","24.38",",,,0","11.38",",,,0","19780",",X","320",",X","","","","","45",",X","9.4",",X","","","","","13.9",",X"
"USW00013722","1994-06","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","2.8",",X","289.3","0","199.5",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","22","","1","","8","","15.6",",0,04,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,06,","35.6",",0,16,","1931.3","0","  26.7","4,,,0,3,2","  26.7","4,,,0,3,3","  26.7","2,,,0,5,2","  28.3","2,,,0,5,3","0.0",",0","  28.9","4,,,0,3,2","  27.2","5,,,0,3,3","  30.0","2,,,0,5,2","  31.1","2,,,0,5,3","  21.7","4,,,0,3,2","  21.7","4,,,0,3,3","  22.2","2,,,0,5,2","  22.2","2,,,0,5,3","  22.8","4,,,0,3,2","  22.2","5,,,0,3,3","  23.3","2,,,0,5,2","  23.3","2,,,0,5,3","  24.8","4,,,0,3,2","  24.3","4,,,0,3,3","  24.7","2,,,0,5,2","  25.9","2,,,0,5,3","  27.1","4,,,0,3,2","  25.6","5,,,0,3,3","  27.5","2,,,0,5,2","  27.3","2,,,0,5,3","56.1",",,,0","","","0",",,,0","24.98",",0","30.43",",,,0","19.53",",,,0","14688",",X","260",",X","","","","","270",",X","10.3",",X","","","","","17.5",",X"
