"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","1978-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","6",",Z","0",",Z","0",",Z","","","","","13",",Z","28",",Z","27",",Z","0",",Z","0",",Z","","","","","-27.2",",Z,02,","","","","","0.8",",,Z,11,","1.7",",Z,24,","","","3597.7","Z","","","","","","","","","","","","","","","","","","","826.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7",",,,Z","","","-11.19",",Z","-5.85",",,,Z","-16.53",",,,Z"
"USC00218450","1978-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","6",",Z","2",",Z","0",",Z","","","","","4",",Z","27",",Z","8",",Z","0",",Z","0",",Z","","","","","-22.2",",Z,04,","","","","","3.3",",,Z,13,","20.6",",Z,31,","","","4205.4","Z","","","","","","","","","","","","","","","","","","","607.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8",",,,Z","","","-1.27",",Z","4.15",",,,Z","-6.69",",,,Z"
"USC00218450","1978-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","12",",Z","9",",Z","0",",Z","","","","","0",",Z","10",",Z","0",",Z","1",",Z","0",",Z","","","","","-3.3",",Z,21,","","","","","22.6",",,Z,18,","21.1",",Z,28,","","","4545.1","Z","","","","","","","","","","","","","","","","","","","339.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.8",",,,Z","","","7.01",",Z","12.46",",,,Z","1.56",",,,Z"
"USC00218450","1978-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","35.5","Z","35.5",",Z","9",",Z","5",",Z","1",",Z","","","","","0",",Z","1",",Z","0",",Z","19",",Z","2",",Z","","","","","-1.1",",Z,01,","","","","","40.9",",,Z,27,","32.8",",Z,26,+","","","4646.5","Z","","","","","","","","","","","","","","","","","","","101.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7",",,,Z","","","16.21",",Z","22.63",",,,Z","9.79",",,,Z"
"USC00218450","1978-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","107.1","Z","71.6",",Z","13",",Z","8",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","3",",Z","","","","","5.0",",Z,08,","","","","","71.1",",,Z,25,","33.3",",Z,10,","","","4671.8","Z","","","","","","","","","","","","","","","","","","","25.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.5",",,,Z","","","19.88",",Z","26.09",",,,Z","13.66",",,,Z"
"USC00218450","1978-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","215.9","Z","108.8",",Z","10",",Z","8",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","29",",Z","3",",Z","","","","","8.9",",Z,30,","","","","","82.6",",,Z,01,","32.8",",Z,25,","","","7.5","Z","","","","","","","","","","","","","","","","","","","7.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.2",",,,Z","","","21.60",",Z","27.11",",,,Z","16.09",",,,Z"
"USC00218450","1978-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","331.1","Z","115.2",",Z","10",",Z","9",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","30",",Z","3",",Z","","","","","8.9",",Z,04,+","","","","","52.6",",,Z,27,","33.3",",Z,15,+","","","13.5","Z","","","","","","","","","","","","","","","","","","","6.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.8",",,,Z","","","21.85",",Z","28.00",",,,Z","15.71",",,,Z"
"USC00218450","1978-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","414.7","Z","83.6",",Z","10",",Z","6",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","19",",Z","5",",Z","","","","","4.4",",Z,28,+","","","","","20.1",",,Z,12,","35.0",",Z,08,","","","72.4","Z","","","","","","","","","","","","","","","","","","","58.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2",",,,Z","","","19.16",",Z","25.02",",,,Z","13.29",",,,Z"
"USC00218450","1978-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","414.7","Z","0.0",",Z","6",",Z","1",",Z","0",",Z","","","","","0",",Z","6",",Z","0",",Z","5",",Z","0",",Z","","","","","-3.3",",Z,23,","","","","","7.6",",,Z,03,","24.4",",Z,20,","","","323.0","Z","","","","","","","","","","","","","","","","","","","250.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2",",,,Z","","","10.25",",Z","15.88",",,,Z","4.62",",,,Z"
"USC00218450","1978-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","414.7","Z","0.0",",Z","8",",Z","3",",Z","0",",Z","","","","","1",",Z","22",",Z","11",",Z","2",",Z","0",",Z","","","","","-20.6",",Z,30,","","","","","11.7",",,Z,13,","22.8",",Z,03,","","","879.2","Z","","","","","","","","","","","","","","","","","","","556.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4",",,,Z","","","-0.21",",Z","4.59",",,,Z","-5.01",",,,Z"
"USC00218450","1978-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","414.7","Z","0.0",",Z","6",",Z","2",",Z","0",",Z","","","","","12",",Z","31",",Z","25",",Z","0",",Z","0",",Z","","","","","-26.1",",Z,10,","","","","","7.1",",,Z,20,","3.9",",Z,15,","","","1750.8","Z","","","","","","","","","","","","","","","","","","","871.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3",",,,Z","","","-9.78",",Z","-5.38",",,,Z","-14.18",",,,Z"
"USC00218450","1979-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","9",",Z","4",",Z","0",",Z","","","","","22",",Z","31",",Z","31",",Z","0",",Z","0",",Z","","","","","-30.0",",Z,14,+","","","","","4.8",",,Z,22,","-5.0",",Z,26,+","","","2836.2","Z","","","","","","","","","","","","","","","","","","","1085.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4",",,,Z","","","-16.68",",Z","-12.56",",,,Z","-20.80",",,,Z"
"USC00218450","1979-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","8",",Z","4",",Z","0",",Z","","","","","14",",Z","28",",Z","25",",Z","0",",Z","0",",Z","","","","","-30.6",",Z,05,","","","","","15.2",",,Z,23,","2.2",",Z,28,+","","","3705.6","Z","","","","","","","","","","","","","","","","","","","869.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2",",,,Z","","","-12.72",",Z","-7.68",",,,Z","-17.75",",,,Z"
"USC00218450","1979-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","11",",Z","8",",Z","0",",Z","","","","","2",",Z","26",",Z","11",",Z","0",",Z","0",",Z","","","","","-20.6",",Z,10,","","","","","17.8",",,Z,30,","7.2",",Z,19,","","","4355.6","Z","","","","","","","","","","","","","","","","","","","650.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3",",,,Z","","","-2.64",",Z","1.37",",,,Z","-6.65",",,,Z"
"USC00218450","1979-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","9",",Z","3",",Z","0",",Z","","","","","0",",Z","13",",Z","1",",Z","2",",Z","0",",Z","","","","","-14.4",",Z,06,","","","","","5.1",",,Z,29,","23.3",",Z,23,","","","4737.7","Z","","","","","","","","","","","","","","","","","","","382.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7",",,,Z","","","5.60",",Z","11.08",",,,Z","0.12",",,,Z"
"USC00218450","1979-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","13.9","Z","13.9",",Z","15",",Z","9",",Z","0",",Z","","","","","0",",Z","3",",Z","0",",Z","9",",Z","0",",Z","","","","","-0.6",",Z,04,+","","","","","18.5",",,Z,02,","31.7",",Z,17,","","","4930.4","Z","","","","","","","","","","","","","","","","","","","192.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.9",",,,Z","","","12.57",",Z","18.90",",,,Z","6.24",",,,Z"
"USC00218450","1979-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","65.9","Z","52.0",",Z","12",",Z","11",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","4",",Z","","","","","3.9",",Z,01,","","","","","41.1",",,Z,26,","33.9",",Z,06,","","","4960.4","Z","","","","","","","","","","","","","","","","","","","30.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.2",",,,Z","","","19.07",",Z","25.90",",,,Z","12.24",",,,Z"
"USC00218450","1979-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","184.1","Z","118.2",",Z","5",",Z","4",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","0",",Z","","","","","11.1",",Z,17,+","","","","","24.1",",,Z,13,","31.1",",Z,23,+","","","2.2","Z","","","","","","","","","","","","","","","","","","","2.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1",",,,Z","","","22.07",",Z","27.68",",,,Z","16.47",",,,Z"
"USC00218450","1979-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","260.5","Z","76.4",",Z","13",",Z","8",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","1",",Z","","","","","6.7",",Z,15,","","","","","50.5",",,Z,26,","32.2",",Z,07,","","","21.2","Z","","","","","","","","","","","","","","","","","","","19.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.2",",,,Z","","","20.19",",Z","25.45",",,,Z","14.93",",,,Z"
"USC00218450","1979-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","295.6","Z","35.1",",Z","5",",Z","4",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","19",",Z","0",",Z","","","","","3.9",",Z,19,","","","","","37.3",",,Z,12,","31.1",",Z,01,","","","87.1","Z","","","","","","","","","","","","","","","","","","","65.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4",",,,Z","","","17.31",",Z","23.47",",,,Z","11.14",",,,Z"
"USC00218450","1979-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","295.6","Z","0.0",",Z","13",",Z","4",",Z","0",",Z","","","","","0",",Z","10",",Z","0",",Z","2",",Z","0",",Z","","","","","-2.8",",Z,25,+","","","","","25.1",",,Z,19,","22.8",",Z,20,","","","383.8","Z","","","","","","","","","","","","","","","","","","","296.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0",",,,Z","","","8.76",",Z","14.36",",,,Z","3.16",",,,Z"
"USC00218450","1979-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","295.6","Z","0.0",",Z","9",",Z","3",",Z","0",",Z","","","","","0",",Z","26",",Z","7",",Z","0",",Z","0",",Z","","","","","-14.4",",Z,10,","","","","","6.6",",,Z,22,","16.7",",Z,18,+","","","933.7","Z","","","","","","","","","","","","","","","","","","","549.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,Z","","","0.00",",Z","4.04",",,,Z","-4.04",",,,Z"
"USC00218450","1979-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","295.6","Z","0.0",",Z","5",",Z","2",",Z","0",",Z","","","","","2",",Z","30",",Z","14",",Z","0",",Z","0",",Z","","","","","-22.8",",Z,16,","","","","","3.0",",,Z,07,","10.0",",Z,10,","","","1606.8","Z","","","","","","","","","","","","","","","","","","","673.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9",",,,Z","","","-3.38",",Z","0.95",",,,Z","-7.71",",,,Z"
"USC00218450","1980-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","5",",Z","2",",Z","0",",Z","","","","","13",",Z","31",",Z","22",",Z","0",",Z","0",",Z","","","","","-27.2",",Z,26,","","","","","3.6",",,Z,06,","6.7",",Z,13,","","","2471.6","Z","","","","","","","","","","","","","","","","","","","864.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7",",,,Z","","","-9.56",",Z","-4.70",",,,Z","-14.43",",,,Z"
"USC00218450","1980-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","6",",Z","1",",Z","0",",Z","","","","","11",",Z","29",",Z","22",",Z","0",",Z","0",",Z","","","","","-25.0",",Z,29,","","","","","4.3",",,Z,19,","2.8",",Z,21,","","","3266.9","Z","","","","","","","","","","","","","","","","","","","795.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0",",,,Z","","","-9.09",",Z","-4.13",",,,Z","-14.05",",,,Z"
"USC00218450","1980-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","9",",Z","3",",Z","0",",Z","","","","","4",",Z","27",",Z","10",",Z","0",",Z","0",",Z","","","","","-21.1",",Z,01,","","","","","8.6",",,Z,16,","12.8",",Z,31,","","","3928.8","Z","","","","","","","","","","","","","","","","","","","661.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6",",,,Z","","","-3.02",",Z","2.10",",,,Z","-8.14",",,,Z"
"USC00218450","1980-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","9.2","Z","9.2",",Z","6",",Z","2",",Z","0",",Z","","","","","0",",Z","12",",Z","0",",Z","9",",Z","2",",Z","","","","","-5.6",",Z,14,","","","","","21.6",",,Z,09,","32.8",",Z,21,","","","4200.5","Z","","","","","","","","","","","","","","","","","","","271.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8",",,,Z","","","9.58",",Z","16.37",",,,Z","2.79",",,,Z"
"USC00218450","1980-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","55.6","Z","46.4",",Z","7",",Z","5",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","19",",Z","2",",Z","","","","","2.2",",Z,15,","","","","","27.4",",,Z,29,","33.3",",Z,29,+","","","4295.2","Z","","","","","","","","","","","","","","","","","","","94.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0",",,,Z","","","16.77",",Z","23.67",",,,Z","9.88",",,,Z"
"USC00218450","1980-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","120.1","Z","64.5",",Z","9",",Z","6",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","","","","","6.7",",Z,16,+","","","","","39.4",",,Z,05,","32.8",",Z,25,","","","4315.7","Z","","","","","","","","","","","","","","","","","","","20.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.7",",,,Z","","","19.80",",Z","26.03",",,,Z","13.56",",,,Z"
