"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00145210","2016-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","969.2","7","154.3",",7","9",",7","6",",7","2",",7","","","","","0",",7","0",",7","0",",7","29",",7","11",",7","1","","","","8.9",",7,30,+","","","","","37.6",",,7,09,","34.4",",7,22,+","161.5","2,,,7","5.8","7","5.8",",7","","","","","121.3",",,,7","","","23.28",",7","29.81",",,,7","16.76",",,,7","180","2,7","","","80.5","2,7"
"USC00145210","2016-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","999.3","7","30.1",",7","6",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","1",",7","4","","","","3.3",",7,14,+","0",",,7,31,+","0",",,7,31,+","24.4",",,7,26,","32.2",",7,18,","","","73.8","7","68.0",",7","","","","","48.3",",,,7","0",",,,7","17.11",",7","24.10",",,,7","10.12",",,,7","310","3,7","","","19.2","3,7"
"USC00145210","2016-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1006.6","7","7.3",",7","3",",7","0",",7","0",",7","","","","","0",",7","3",",7","0",",7","11",",7","0",",7","","","","","-2.2",",7,19,","","","","","1.0",",,7,23,","27.8",",7,02,","","","280.7","7","206.9",",7","","","","","2.0",",,,7","","","11.68",",7","18.26",",,,7","5.10",",,,7","","","","","21.9","4,7"
"USC00145210","2016-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1006.6","7","0.0","3,7","4","4,7","1","4,7","0","4,7","1","2,7","0","2,7","3","3,7","25","3,7","7","3,7","0","3,7","0","3,7","","","","","-18.3","3,7,19,+","25","2,,7,18,","13","2,,7,18,","2.5","4,,7,03,","19.4","3,7,26,","","","785.3","7","504.6","3,7","","","","","3.8","1,a,,7","13","2,,,7","0.31","3,7","5.96","3,,,7","-5.34","3,,,7","","","","","20.1","3,7"
"USC00145210","2017-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0",",7","4",",7","1",",7","0",",7","2",",7","1",",7","0",",7","26",",7","6",",7","0",",7","0",",7","2","","","","-17.2",",7,07,","51",",,7,06,+","46",",,7,05,","15.0",",,7,17,","19.4",",7,25,","","","1310.1","7","524.8",",7","","","","","18.3",",,,7","46",",,,7","1.40",",7","7.27",",,,7","-4.47",",,,7","320","3,7","","","21.9","3,7"
"USC00145210","2017-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.5","7","0.5",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","15",",7","2",",7","8",",7","0",",7","1","","","","-10.6",",7,09,","0",",,7,28,+","0",",,7,28,+","2.8",",,7,20,","29.4",",7,23,","","","1628.4","7","318.3",",7","","","","","2.8",",,,7","0",",,,7","6.98",",7","14.48",",,,7","-0.51",",,,7","","","","","",""
"USC00145210","2017-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","6.4","7","5.9",",7","8",",7","6",",7","1",",7","0",",7","0",",7","0",",7","11",",7","1",",7","12",",7","0",",7","","","1","","-6.7",",7,12,","0",",,7,31,+","0",",,7,31,+","50.5",",,7,29,","31.7",",7,20,","","","1905.1","7","276.7",",7","","","","","111.3",",,,7","0",",,,7","9.60",",7","16.35",",,,7","2.84",",,,7","310","2,7","","","34.9","2,7"
"USC00145210","2017-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","15.6","7","9.2","2,7","15","2,7","9","2,7","2","2,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","14","2,7","0","2,7","","","2","","1.7","2,7,12,+","0","2,,7,30,+","0","2,,7,30,+","42.4","2,,7,30,","27.8","2,7,20,","","","2041.2","7","136.1","2,7","","","","","171.3","2,,,7","0","2,,,7","13.80","2,7","19.95","2,,,7","7.65","2,,,7","","","","","20.6","2,7"
"USC00145210","2017-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","64.0","7","48.4",",7","13",",7","9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","","","2.2",",7,20,","0",",,7,31,+","0",",,7,31,+","27.2",",,7,19,","31.1",",7,20,+","175.7","5,,,7","2102.2","7","61.0",",7","","","","","97.2",",,,7","0",",,,7","17.93",",7","24.78",",,,7","11.07",",,,7","210","5,7","","","21.0","5,7"
"USC00145210","2017-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","225.4","7","161.4",",7","12",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","","","2","","13.3",",7,08,","0",",,7,30,+","0",",,7,30,+","25.1",",,7,29,","33.9",",7,16,","206.7","4,,,7","2102.2","7","0.0",",7","","","","","124.0",",,,7","0",",,,7","23.71",",7","29.78",",,,7","17.65",",,,7","","","","","21.5","4,7"
"USC00145210","2017-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","487.4","7","262.0",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","18",",7","","","","","16.7",",7,31,+","0",",,7,31,+","0",",,7,31,+","23.1",",,7,14,","38.3",",7,23,+","246.5","3,,,7","0.0","7","0.0",",7","","","","","70.1",",,,7","0",",,,7","26.78",",7","32.83",",,,7","20.74",",,,7","330","3,7","","","23.2","3,7"
"USC00145210","2017-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","637.5","7","150.1",",7","10",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","4",",7","1","","2","","13.3",",7,24,+","0",",,7,31,+","0",",,7,31,+","101.6",",,7,22,","35.6",",7,21,","209.0","1,,,7","0.0","7","0.0",",7","","","","","150.7",",,,7","0",",,,7","23.17",",7","29.19",",,,7","17.16",",,,7","330",",7","","","17.0",",7"
"USC00145210","2017-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","762.2","7","124.7",",7","7",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","6",",7","2","","1","","9.4",",7,07,","0",",,7,30,+","0",",,7,30,+","38.1",",,7,17,","32.8",",7,22,+","183.7","2,,,7","6.8","7","6.8",",7","","","","","74.4",",,,7","0",",,,7","22.27",",7","28.54",",,,7","15.99",",,,7","","","","","14.3","2,7"
"USC00145210","2017-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","793.3","7","31.1","1,7","7",",7","6",",7","1",",7","0",",7","0",",7","0","1,7","3","1,7","0","1,7","21","1,7","0","1,7","","","2","","-2.8","1,7,31,+","0",",,7,31,+","0",",,7,31,+","54.6",",,7,22,","31.1","1,7,15,","","","106.9","7","100.1","1,7","","","","","94.0",",,,7","0",",,,7","16.03","1,7","22.85","1,,,7","9.22","1,,,7","","","","","20.6","3,7"
"USC00145210","2017-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","793.3","7","0.0",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","2",",7","0",",7","1","","","","-7.2",",7,23,+","0",",,7,30,+","0",",,7,30,+","1.5",",,7,11,","26.1",",7,25,","","","417.7","7","310.8",",7","","","","","2.5",",,,7","0",",,,7","7.97",",7","13.73",",,,7","2.22",",,,7","","","","","",""
"USC00145210","2017-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","793.3","7","0.0","1,7","2",",7","1",",7","0",",7","2","3,7","0",",7","3","1,7","22","1,7","9",",7","1",",7","0",",7","","","","","-19.4","1,7,31,","25","3,,7,28,+","23",",,7,27,","6.6",",,7,17,","21.7",",7,05,","","","934.0","7","516.3",",7","","","","","8.6",",,,7","23",",,,7","1.34","1,7","7.49",",,,7","-4.81","1,,,7","","","","","",""
"USC00145210","2018-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0",",7","7",",7","4",",7","0",",7","0","3,7","1",",7","6",",7","25",",7","11",",7","0",",7","0",",7","","","","","-22.2",",7,01,","0","3,,7,31,+","76",",,7,14,","8.9",",,7,11,","19.4",",7,26,","","","1571.0","7","637.0",",7","","","","","19.4",",,,7","81",",,,7","-2.21",",7","3.88",",,,7","-8.31",",,,7","","","","","20.1","2,7"
"USC00145210","2018-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0",",7","6",",7","2",",7","0",",7","1",",7","0",",7","0",",7","25",",7","5",",7","0",",7","0",",7","1","","1","","-16.7",",7,05,","25",",,7,05,","13",",,7,05,","10.2",",,7,25,","20.6",",7,28,","","","2075.3","7","504.3",",7","","","","","22.7",",,,7","13",",,,7","0.32",",7","6.60",",,,7","-5.96",",,,7","180",",7","","","17.4",",7"
"USC00145210","2018-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0",",7","","","","","","","","","","","0",",7","17",",7","0",",7","4",",7","0",",7","","","","","-6.7",",7,08,","","","","","","","25.0",",7,16,","","","2409.2","7","333.9",",7","","","","","60.6","1,a,,7","","","7.56",",7","14.28",",,,7","0.85",",,,7","","","","","27.3",",7"
"USC00145210","2018-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","2.2","7","2.2",",7","10",",7","3",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","10",",7","0",",7","","","","","-7.2",",7,07,+","0",",,7,30,+","0",",,7,30,+","12.2",",,7,26,","27.8",",7,14,+","","","2692.1","7","282.9",",7","","","","","27.5",",,,7","0",",,,7","8.98",",7","16.31",",,,7","1.64",",,,7","330","2,7","","","22.8","2,7"
"USC00145210","2018-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","155.0","7","152.8",",7","12",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","6",",7","","","1","","12.8",",7,06,+","0",",,7,31,+","0",",,7,31,+","12.4",",,7,17,","34.4",",7,29,","","","2693.2","7","1.1",",7","","","","","80.6",",,,7","0",",,,7","23.23",",7","29.52",",,,7","16.94",",,,7","","","","","",""
"USC00145210","2018-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","398.3","7","243.3",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","16",",7","","","1","","16.7",",7,23,+","0",",,7,30,+","0",",,7,30,+","15.7",",,7,12,","37.8",",7,29,","267.2",",,,7","2693.2","7","0.0",",7","","","","","46.1",",,,7","0",",,,7","26.44",",7","32.13",",,,7","20.75",",,,7","315",",7","","","20.1",",7"
"USC00145210","2018-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","671.6","7","273.3",",7","6",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","1","","","","16.1",",7,31,","0",",,7,31,+","0",",,7,31,+","33.3",",,7,29,","37.8",",7,20,+","261.7",",,,7","0.0","7","0.0",",7","","","","","68.4",",,,7","0",",,,7","27.15",",7","33.76",",,,7","20.54",",,,7","315",",7","","","29.1",",7"
"USC00145210","2018-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","897.0","7","225.4",",7","12",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","17",",7","","","","","16.1",",7,01,","0",",,7,31,+","0",",,7,31,+","47.8",",,7,24,","36.7",",7,07,+","231.5","1,,,7","0.0","7","0.0",",7","","","","","202.2",",,,7","0",",,,7","25.60",",7","31.18",",,,7","20.03",",,,7","315",",7","","","17.4",",7"
"USC00145210","2018-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1020.5","7","123.5",",7","6",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","8",",7","","","","","7.2",",7,28,+","0",",,7,30,+","0",",,7,30,+","22.6",",,7,06,","34.4",",7,19,","135.6",",,,7","19.8","7","19.8",",7","","","","","49.5",",,,7","0",",,,7","21.79",",7","27.35",",,,7","16.23",",,,7","180",",7","","","14.8",",7"
"USC00145210","2018-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1042.5","7","22.0",",7","11","2,7","9","2,7","2","2,7","0",",7","0",",7","0",",7","3",",7","0",",7","11",",7","1",",7","5","","2","","-1.1",",7,16,","0",",,7,31,+","0",",,7,31,+","57.2","2,,7,07,","32.2",",7,04,","","","191.7","7","171.9",",7","","","","","212.7",",a,,7","0",",,,7","13.50",",7","19.72",",,,7","7.28",",,,7","315",",7","","","21.5",",7"
"USC00145210","2018-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1042.5","7","0.0",",7","5","4,7","2","4,7","0","4,7","4","3,7","1","3,7","0",",7","17",",7","4",",7","0",",7","0",",7","1","","","","-11.1",",7,14,+","25","3,,7,27,+","30","3,,7,26,","9.9","4,,7,09,","17.8",",7,25,","","","630.6","7","438.9",",7","","","","","20.4","1,a,,7","43","3,,,7","3.70",",7","9.09",",,,7","-1.69",",,,7","","","","","",""
"USC00145210","2018-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","1042.5","7","0.0",",7","4",",7","4",",7","0",",7","0","1,7","0","1,7","0",",7","25",",7","4",",7","0",",7","0",",7","2","","","","-8.3",",7,09,","0","1,,7,31,+","0","1,,7,31,+","18.5",",,7,01,","13.9",",7,18,","","","1125.7","7","495.1",",7","","","","","46.9",",,,7","0","1,,,7","2.36",",7","7.53",",,,7","-2.80",",,,7","","","","","19.2","2,7"
"USC00145210","2019-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0","1,7","","","","","","","","","","","1","1,7","27","1,7","8","1,7","0","1,7","0","1,7","2","","","","-17.8","1,7,31,","","","","","","","15.6","1,7,06,","","","1706.2","7","580.5","1,7","","","","","43.0","1,a,,7","","","-1.02","1,7","3.90","1,,,7","-5.93","1,,,7","","","","","22.4","2,7"
"USC00145210","2019-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0","2,7","","","","","","","","","","","0","2,7","25","2,7","11","2,7","0","2,7","0","2,7","1","","","","-15.0","2,7,09,+","","","","","","","19.4","2,7,04,","","","2227.1","7","520.9","2,7","","","","","24.2","1,a,,7","","","-1.70","2,7","3.48","2,,,7","-6.88","2,,,7","","","","","17.4","2,7"
"USC00145210","2019-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0",",7","8",",7","5",",7","0",",7","1",",7","0",",7","0",",7","15",",7","4",",7","1",",7","0",",7","4","","","","-17.2",",7,05,+","25",",,7,04,","0",",,7,31,+","20.3",",,7,13,","23.3",",7,28,","","","2644.4","7","417.3",",7","","","","","55.1",",,,7","0",",,,7","4.87",",7","10.62",",,,7","-0.87",",,,7","330",",7","","","25.0",",7"
"USC00145210","2019-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","9.0","7","9.0",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","2",",7","0",",7","15",",7","0",",7","2","","","","-3.9",",7,01,","0",",,7,30,+","0",",,7,30,+","34.5",",,7,29,","30.6",",7,11,","197.7","1,,,7","2791.3","7","146.9",",7","","","","","97.6",",,,7","0",",,,7","13.74",",7","20.67",",,,7","6.80",",,,7","180","1,7","","","18.8","1,7"
"USC00145210","2019-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","51.8","7","42.8",",7","17",",7","15",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","21",",7","0",",7","2","","2","","4.4",",7,10,","0",",,7,31,+","0",",,7,31,+","55.1",",,7,25,","31.7",",7,17,","169.5","3,,,7","2867.5","7","76.2",",7","","","","","316.3",",,,7","0",",,,7","17.26",",7","22.68",",,,7","11.83",",,,7","","","","","",""
"USC00145210","2019-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","205.0","7","153.2",",7","13",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","3",",7","1","","","","12.8",",7,11,","0",",,7,30,+","0",",,7,30,+","104.1",",,7,23,","35.6",",7,30,","205.3","2,,,7","2867.5","7","0.0",",7","","","","","207.2",",,,7","0",",,,7","23.44",",7","29.32",",,,7","17.56",",,,7","315","1,7","","","22.8","1,7"
"USC00145210","2019-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","445.2","7","240.2",",7","8",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","16",",7","","","2","","15.0",",7,24,","0",",,7,31,+","0",",,7,31,+","41.9",",,7,04,","36.1",",7,21,+","238.1","1,,,7","0.0","7","0.0",",7","","","","","122.2",",,,7","0",",,,7","26.08",",7","31.80",",,,7","20.36",",,,7","315",",7","","","21.9",",7"
"USC00145210","2019-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","616.3","7","171.1","4,7","17","2,7","10","2,7","5","2,7","0","4,7","0","4,7","0","4,7","0","4,7","0","4,7","27","4,7","5","4,7","2","","3","","15.0","4,7,28,","0","4,,7,31,+","0","4,T,7,16,","52.8","2,,7,16,","36.1","4,7,21,","","","0.0","7","0.0","4,7","","","","","260.0","2,,,7","0","4,T,,7","24.67","4,7","29.48","4,,,7","19.86","4,,,7","","","","","",""
"USC00145210","2019-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","789.7","7","173.4",",7","7","1,7","6","1,7","1","1,7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","3","","1","","12.8",",7,24,","0",",,7,30,+","0",",,7,30,+","33.3","1,,7,28,","33.9",",7,28,+","168.8","2,,,7","0.0","7","0.0",",7","","","","","90.1","1,,,7","0",",,,7","24.11",",7","29.85",",,,7","18.37",",,,7","225","1,7","","","13.9","1,7"
"USC00145210","2019-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","810.3","7","20.6",",7","13","1,7","6","1,7","0","1,7","0","1,7","0","1,7","0",",7","4",",7","0",",7","11",",7","1",",7","2","","1","","-5.0",",7,31,","0","1,,7,31,+","0","1,T,7,31,","15.7","1,,7,10,","32.2",",7,01,","","","209.7","7","209.7",",7","","","","","50.6","1,,,7","0","1,T,,7","12.23",",7","18.05",",,,7","6.42",",,,7","","","","","21.0","1,7"
"USC00145210","2019-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","810.3","7","0.0","1,7","5","3,7","3","3,7","0","3,7","0",",7","0",",7","0",",7","18",",7","1","1,7","1","1,7","0","1,7","","","","","-13.3",",7,13,+","0",",,7,30,+","0",",,7,30,+","17.0","3,,7,30,","21.1","1,7,10,","","","599.2","7","389.5","1,7","","","","","34.8","3,,,7","0",",,,7","4.91","1,7","11.18","1,,,7","-1.35",",,,7","315",",7","","","22.4",",7"
"USC00145210","2019-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","810.3","7","0.0",",7","","","","","","","2","2,7","1","2,7","0",",7","25",",7","2",",7","0",",7","0",",7","3","","1","","-11.1",",7,18,+","152","2,,7,18,+","155","2,,7,17,","","","18.9",",7,26,","","","1064.8","7","465.6",",7","","","","","14.4",",a,,7","155","2,,,7","3.31",",7","9.18",",,,7","-2.55",",,,7","315","1,7","","","23.2","1,7"
"USC00145210","2020-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0",",7","8","4,7","1","4,7","0","4,7","1","2,7","1","1,7","0",",7","29",",7","5",",7","0",",7","0",",7","4","","","","-13.9",",7,22,+","51","2,,7,13,","64","1,,7,13,","15.0","4,,7,13,","17.8",",7,10,","","","1601.2","7","536.4",",7","","","","","24.7","1,a,,7","74","1,,,7","1.03",",7","6.31",",,,7","-4.25",",,,7","","","","","21.5",",7"
"USC00145210","2020-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0",",7","4","4,7","2","4,7","0","4,7","3","2,7","2",",7","2",",7","26",",7","3",",7","1",",7","0",",7","","","","","-18.3",",7,15,+","102","2,,7,14,+","56",",,7,13,","6.9","4,,7,13,","21.7",",7,03,","","","2085.5","7","484.3",",7","","","","","35.6","1,a,,7","107",",,,7","1.63",",7","7.89",",,,7","-4.62",",,,7","315",",7","","","16.1",",7"
"USC00145210","2020-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","7","0.0","2,7","","","","","","","0",",7","0",",7","0","2,7","4","2,7","0","2,7","5","2,7","0","2,7","1","","2","","-1.7","2,7,07,+","0",",,7,31,+","0",",,7,31,+","","","23.9","2,7,26,+","","","2336.3","7","250.8","2,7","","","","","60.5","3,a,,7","0",",,,7","9.69","2,7","15.52","2,,,7","3.85","2,,,7","270","2,7","","","19.7","2,7"
"USC00145210","2020-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","3.1","7","3.1","2,7","","","","","","","0","2,7","0","2,7","0","2,7","7","2,7","0","2,7","13","2,7","1","2,7","","","","","-2.8","2,7,15,+","0","2,,7,30,+","0","2,,7,30,+","","","32.2","2,7,09,","","","2514.5","7","178.2","2,7","","","","","","","0","2,,,7","12.08","2,7","18.83","2,,,7","5.32","2,,,7","","","","","",""
"USC00145210","2020-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","32.8","7","29.7",",7","16",",7","10",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","1","","3.9",",7,10,","0",",,7,31,+","0",",,7,31,+","80.5",",,7,05,","29.4",",7,24,","","","2590.3","7","75.8",",7","","","","","180.1",",,,7","0",",,,7","16.85",",7","21.88",",,,7","11.81",",,,7","315",",7","","","31.7",",7"
"USC00145210","2020-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","255.5","7","222.7",",7","7",",7","2",",7","1",",7","0","1,7","0","1,7","0",",7","0",",7","0",",7","30",",7","19",",7","","","","","13.9",",7,12,","0","1,,7,30,+","0","1,,7,30,+","41.7",",,7,27,","36.1",",7,07,","277.7",",,,7","2590.3","7","0.0",",7","","","","","61.5",",,,7","0","1,,,7","25.76",",7","32.13",",,,7","19.39",",,,7","315",",7","","","22.4",",7"
"USC00145210","2020-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","527.8","7","272.3",",7","12",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","","","","","18.9",",7,10,+","0",",,7,31,+","0",",,7,31,+","85.9",",,7,21,","35.6",",7,19,","206.7","4,,,7","0.0","7","0.0",",7","","","","","161.6",",,,7","0",",,,7","27.12",",7","32.44",",,,7","21.79",",,,7","315",",7","","","20.6",",7"
"USC00145210","2020-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","735.7","7","207.9",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","12",",7","3","","1","","14.4",",7,21,+","0",",,7,31,+","0",",,7,31,+","14.7",",,7,29,","36.1",",7,09,","211.2",",,,7","0.0","7","0.0",",7","","","","","39.1",",,,7","0",",,,7","25.04",",7","31.35",",,,7","18.73",",,,7","45","1,7","","","14.8","1,7"
"USC00145210","2020-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","815.8","7","80.1",",7","7",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","26",",7","3",",7","8","","","","8.9",",7,30,+","0",",,7,30,+","0",",,7,30,+","41.7",",,7,10,","35.6",",7,08,","147.9",",,,7","25.9","7","25.9",",7","","","","","67.3",",,,7","0",",,,7","20.14",",7","26.56",",,,7","13.72",",,,7","225","1,7","","","16.5","1,7"
